datetime,Ta_4400,VPD_4400,P_4400,Pa_4400,PPFD_IN_4400,SWDR_4400,SM_08,SM_16,SM_32
2023-06-09T08:00:00Z,16.8433,0.6101725920736085,0,960.4013,1043.13,525.6728,23.4926,22.2442,36.9951
2023-06-09T08:30:00Z,17.4467,0.6969682470952278,0,960.5169,1198.9418,586.2652,23.485025,22.2405,36.9906
2023-06-09T09:00:00Z,18.1367,0.7748922937589251,0,960.5831,1355.6667,644.4333,23.4775,22.24,36.9767
2023-06-09T09:30:00Z,18.7733,0.8765310359669926,0,960.5746,1496,705.4,23.470825,22.2367,36.9633
2023-06-09T10:00:00Z,19.5267,0.9497628726045912,0,960.5007,1615.3333,760.5,23.460825,22.23,36.9433
2023-06-09T10:30:00Z,20.62,1.1455294135131884,0,960.5562,1714,802.8333,23.451675,22.2267,36.9267
2023-06-09T11:00:00Z,21.3033,1.2749468896187466,0,960.4731,1768,828.3333,23.441675,22.22,36.91
2023-06-09T11:30:00Z,21.6633,1.4762447321419685,0,960.3893,1820.3333,856.3333,23.4325,22.22,36.89
2023-06-09T12:00:00Z,22.11,1.551441903148377,0,960.2559,1836.6667,865.3333,23.421675,22.21,36.8733
2023-06-09T12:30:00Z,22.6133,1.5647883861147798,0,960.0705,1821.3333,858.3333,23.411675,22.21,36.8533
2023-06-09T13:00:00Z,22.8733,1.575980941780914,0,959.904,1772.6667,839.3333,23.399175,22.2033,36.84
2023-06-09T13:30:00Z,23.3233,1.6760471239295158,0,959.7703,1714.3333,820,23.386675,22.2,36.8233
2023-06-09T14:00:00Z,23.4933,1.7390354706812312,0,959.7141,1629.6667,784.9,23.374175,22.1933,36.81
2023-06-09T14:30:00Z,23.55,1.7368553608739412,0,959.6081,1373.3333,664.6667,23.363325,22.19,36.7967
2023-06-09T15:00:00Z,23.7367,1.7832998968546745,0,959.4752,1397.3333,695.4333,23.35335,22.19,36.7833
2023-06-09T15:30:00Z,23.9433,1.843336837777121,0,959.2911,1215.6667,605.1333,23.345,22.19,36.77
2023-06-09T16:00:00Z,24.0167,1.896667724280702,0,959.1156,1074.6667,547.5333,23.33415,22.18,36.7567
2023-06-09T16:30:00Z,23.3033,1.7822571571719483,0,959.1588,938.4,499.0667,23.321675,22.18,36.7433
2023-06-09T17:00:00Z,21.7767,1.5427410693904533,0,959.1958,607.6333,307.6667,23.3108,22.18,36.7367
2023-06-09T17:30:00Z,21.4033,1.3344357921371464,0,959.2502,294.7667,138.2667,23.300825,22.18,36.73
2023-06-09T18:00:00Z,20.9567,1.1613227634377827,0,959.3958,164.3667,70.2033,23.29,22.1767,36.72
2023-06-09T18:30:00Z,20.6467,1.0888593166361284,0,959.462,125.3333,50.9633,23.280825,22.17,36.7133
2023-06-09T19:00:00Z,20.7267,1.256994927999494,0,959.435,125.6,63.7933,23.270825,22.17,36.7067
2023-06-09T19:30:00Z,20.6733,1.293486963544808,0,959.4673,68.1767,28.0367,23.26335,22.17,36.7
2023-06-09T20:00:00Z,20.4533,1.2131567418655436,0,959.5246,23.7633,8.1983,23.25665,22.17,36.6967
2023-06-09T20:30:00Z,20.2667,1.144996972004899,0,959.6686,5.6587,0,23.24835,22.16,36.69
2023-06-09T21:00:00Z,19.9333,1.1116159825260092,0,959.8069,3.395,0,23.24,22.16,36.6867
2023-06-09T21:30:00Z,19.72,1.160199081797754,0,960.002,1.6973,0,23.23,22.1567,36.68
2023-06-09T22:00:00Z,19.36,1.1731081242129873,0,960.1063,2.2633,0,23.2225,22.15,36.6767
2023-06-09T22:30:00Z,18.9633,1.1659487547402143,0,960.2113,0,0,23.213325,22.15,36.67
2023-06-09T23:00:00Z,18.68,1.1881335624360911,0,960.3157,0.5657,0,23.204975,22.1467,36.67
2023-06-09T23:30:00Z,18.1633,1.1192845293040838,0,960.3212,0,0,23.1975,22.14,36.6633
2023-06-10T00:00:00Z,17.5767,1.0405381536850584,0,960.2497,0,0,23.18915,22.14,36.66
2023-06-10T00:30:00Z,17.0833,0.9586646927330876,0,960.2089,3.1123,0,23.18,22.1333,36.6533
2023-06-10T01:00:00Z,16.5567,0.8644985829521618,0,960.1892,0.283,0,23.174175,22.13,36.65
2023-06-10T01:30:00Z,16.1,0.7843938318248997,0,960.25,3.961,0,23.164175,22.1267,36.6467
2023-06-10T02:00:00Z,15.7433,0.713125370824722,0,960.1936,0,0,23.155825,22.12,36.64
2023-06-10T02:30:00Z,15.36,0.6460286104962044,0,960.2973,0.283,0,23.15,22.12,36.6367
2023-06-10T03:00:00Z,15.28,0.623448906306197,0,960.3627,0,0,23.1425,22.11,36.63
2023-06-10T03:30:00Z,15.21,0.6173675200078891,0,960.3503,2.5467,0,23.1325,22.11,36.63
2023-06-10T04:00:00Z,15.3167,0.63750791611792,0,960.203,20.37,7.3667,23.124175,22.1033,36.6233
2023-06-10T04:30:00Z,15.14,0.6272131141832853,0,960.2761,71.0267,35.76,23.119175,22.1,36.62
2023-06-10T05:00:00Z,14.9367,0.6174179832204584,0,960.395,161.8667,83.5267,23.110825,22.1,36.61
2023-06-10T05:30:00Z,14.9867,0.6131060909426933,0,960.4793,286.9,146.2333,23.10585,22.09,36.61
2023-06-10T06:00:00Z,15.4567,0.6289224968861538,0,960.5695,429.2,223.0333,23.0975,22.0867,36.6033
2023-06-10T06:30:00Z,15.7367,0.6208822883765409,0,960.776,586,305.8,23.089175,22.08,36.5933
2023-06-10T07:00:00Z,15.4467,0.5386805942016519,0,960.9561,749.5,381.1333,23.083325,22.0767,36.5867
2023-06-10T07:30:00Z,15.3067,0.4654038735724071,0,961.0952,893.6667,458.7333,23.075825,22.07,36.58
2023-06-10T08:00:00Z,15.97,0.4991519724223201,0,961.2355,1062.6667,531.1333,23.070025,22.06,36.5767
2023-06-10T08:30:00Z,16.6267,0.5298798990283362,0,961.2873,1226,597.7333,23.061675,22.06,36.5633
2023-06-10T09:00:00Z,17.5067,0.5992602127258637,0,961.3157,1375,658.7333,23.05415,22.0567,36.5533
2023-06-10T09:30:00Z,18.0467,0.6491040013989209,0,961.4288,1516,716.2,23.05,22.05,36.54
2023-06-10T10:00:00Z,18.9567,0.7480819077147771,0,961.3478,1633.6667,768.9667,23.044175,22.0467,36.5233
2023-06-10T10:30:00Z,19.53,0.8036516954078876,0,961.2988,1722.3333,808.0333,23.036675,22.04,36.5067
2023-06-10T11:00:00Z,20.37,0.9223048250879836,0,961.2195,1796.6667,842.3333,23.02835,22.0333,36.4933
2023-06-10T11:30:00Z,21.07,1.053979548521749,0,961.2049,1836.3333,861.6667,23.019175,22.03,36.4767
2023-06-10T12:00:00Z,21.4333,1.1622347578100645,0,961.0873,1863,875,23.0125,22.03,36.46
2023-06-10T12:30:00Z,21.8,1.1696056905012162,0,960.9622,1717.6667,814.0333,23.00415,22.0233,36.4433
2023-06-10T13:00:00Z,22.4667,1.3059002586034414,0,960.9568,1842.3333,873,22.994175,22.02,36.4333
2023-06-10T13:30:00Z,22.5,1.369673409977847,0,960.8593,1511.3333,724.6,22.98665,22.0133,36.42
2023-06-10T14:00:00Z,22.6433,1.3496588299145835,0,960.7588,1346.3333,657.5667,22.975,22.01,36.4067
2023-06-10T14:30:00Z,22.9033,1.3651317461373509,0,960.6079,1475,710.6333,22.965,22.01,36.3967
2023-06-10T15:00:00Z,23.11,1.4031322312650727,0,960.4894,1338.3333,664.6667,22.95665,22,36.3833
2023-06-10T15:30:00Z,23.2733,1.4591129296203011,0,960.3276,1180,590.5333,22.949175,22,36.37
2023-06-10T16:00:00Z,23.4167,1.5052019025335224,0,960.3419,1140.6667,583.2,22.94,22,36.3567
2023-06-10T16:30:00Z,23.6033,1.6053342212517252,0,960.3047,854,438.3667,22.93165,22,36.3467
2023-06-10T17:00:00Z,22.8433,1.4919690885707677,0,960.3447,783.5333,409.9667,22.921675,21.9933,36.3367
2023-06-10T17:30:00Z,22.1867,1.4355389716852829,0,960.4888,613.3333,325.8667,22.91415,21.99,36.33
2023-06-10T18:00:00Z,20.7533,1.088191891171563,0,960.7798,479.8,260.2667,22.904175,21.99,36.32
2023-06-10T18:30:00Z,19.61,0.9044090458039572,0,960.9357,280.0667,148.7,22.8975,21.99,36.31
2023-06-10T19:00:00Z,19.2133,0.8650816571431701,0,960.9754,162.6333,77.0933,22.88665,21.99,36.3067
2023-06-10T19:30:00Z,18.67,0.8125661216702841,0,961.0627,59.1267,23.0467,22.8775,21.9867,36.3
2023-06-10T20:00:00Z,18.4233,0.8253301723088999,0,961.1975,24.0467,7.959,22.87,21.98,36.29
2023-06-10T20:30:00Z,18.3233,0.7923746264279277,0,961.4973,6.7883,0.3563,22.86,21.98,36.29
2023-06-10T21:00:00Z,18.1933,0.7708982177021806,0,961.5523,1.6977,0,22.850825,21.98,36.28
2023-06-10T21:30:00Z,18.0633,0.7742960874184461,0,961.744,1.4147,0,22.840025,21.97,36.2767
2023-06-10T22:00:00Z,17.3967,0.646695584698082,0,961.9717,0.5657,0,22.83165,21.97,36.27
2023-06-10T22:30:00Z,17.1867,0.604447633128968,0,962.2038,0.8487,0,22.82165,21.9667,36.2667
2023-06-10T23:00:00Z,17.59,0.6845982447212207,0,962.2915,0.566,0,22.81585,21.96,36.26
2023-06-10T23:30:00Z,17.58,0.6869801150194234,0,962.2037,0,0,22.80665,21.96,36.2567
2023-06-11T00:00:00Z,17.3667,0.6457366968639714,0,962.1298,0.566,0,22.795825,21.95,36.25
2023-06-11T00:30:00Z,16.8867,0.560177030510866,0,962.3396,0,0,22.79085,21.95,36.2433
2023-06-11T01:00:00Z,16.83,0.5233494163568417,0,962.3281,1.4147,0,22.781675,21.9467,36.24
2023-06-11T01:30:00Z,16.86,0.5299151292020368,0,962.3046,0,0,22.775,21.94,36.24
2023-06-11T02:00:00Z,16.88,0.5412258752843748,0,962.4456,1.1317,0,22.766675,21.94,36.23
2023-06-11T02:30:00Z,16.5733,0.5237474133836635,0,962.5818,2.5463,0,22.759175,21.93,36.2233
2023-06-11T03:00:00Z,16.08,0.4920726501648652,0,962.6033,0.849,0,22.75085,21.9267,36.22
2023-06-11T03:30:00Z,16.0167,0.4907558415143099,0,962.5242,0.8487,0.2377,22.742525,21.92,36.2167
2023-06-11T04:00:00Z,15.5367,0.45844103160974814,0,962.5712,20.09,8.3177,22.735,21.92,36.21
2023-06-11T04:30:00Z,14.9233,0.39909729708843966,0,962.6959,73.2933,38.3767,22.72915,21.91,36.2033
2023-06-11T05:00:00Z,15.0033,0.4082649256467993,0,962.8705,167.5,85.18,22.723325000000003,21.91,36.2
2023-06-11T05:30:00Z,15.32,0.4282078540655712,0,962.9396,290.8667,147.9333,22.717525,21.9033,36.1967
2023-06-11T06:00:00Z,15.7333,0.4842672693648546,0,962.908,436,225.8667,22.71085,21.9,36.19
2023-06-11T06:30:00Z,16.0833,0.5357959616308936,0,962.9918,591.9333,307.8333,22.705825,21.89,36.18
2023-06-11T07:00:00Z,16.4633,0.5853173402758568,0,963.1643,756.1,384.3333,22.69835,21.8867,36.1767
2023-06-11T07:30:00Z,17.1667,0.704776967951443,0,963.3516,910.3333,465.2667,22.6925,21.88,36.17
2023-06-11T08:00:00Z,17.8533,0.7815851526673846,0,963.4777,1088,538.9333,22.6875,21.88,36.16
2023-06-11T08:30:00Z,17.96,0.7633845411938052,0,963.602,1249,600.1,22.680825,21.8733,36.15
2023-06-11T09:00:00Z,18.9933,0.935355608552057,0,963.5467,1390.6667,663,22.6725,21.87,36.14
2023-06-11T09:30:00Z,19.84,1.1494967072974178,0,963.504,1534.3333,725.9333,22.668325000000003,21.86,36.1267
2023-06-11T10:00:00Z,20.7533,1.4449370534964134,0,963.4119,1660.3333,782.1,22.661675,21.8533,36.1133
2023-06-11T10:30:00Z,21.2233,1.6024618184916055,0,963.403,1759,830.6667,22.654175,21.85,36.0967
2023-06-11T11:00:00Z,21.6267,1.621083978851633,0,963.4622,1832,861.3333,22.645,21.85,36.0833
2023-06-11T11:30:00Z,22.2833,1.7697722339220552,0,963.3928,1881.6667,888,22.636675,21.84,36.0733
2023-06-11T12:00:00Z,22.3167,1.8356205880302057,0,963.328,1895.6667,899.6667,22.630825,21.8367,36.06
2023-06-11T12:30:00Z,22.4267,1.851639107705327,0,963.2207,1883,900,22.619999999999997,21.83,36.0467
2023-06-11T13:00:00Z,22.61,1.8662326067112975,0,963.1309,1842.6667,881.3333,22.6125,21.8233,36.0333
2023-06-11T13:30:00Z,22.7,1.9212209304260792,0,963.0359,1779.3333,858,22.6025,21.82,36.02
2023-06-11T14:00:00Z,22.8167,2.013745310308017,0,962.8844,1689,823.3333,22.59165,21.82,36.0067
2023-06-11T14:30:00Z,22.8833,2.0518204228723835,0,962.84,1570,772.8,22.581675,21.8167,35.9933
2023-06-11T15:00:00Z,22.9167,2.0087421625074895,0,962.7631,1427.6667,712.2,22.573325,21.81,35.9833
2023-06-11T15:30:00Z,23.05,2.0564630230829013,0,962.6419,1278,648.7333,22.563325,21.81,35.9733
2023-06-11T16:00:00Z,23.0633,2.137443763731409,0,962.4384,1128,585.8,22.55,21.8033,35.96
2023-06-11T16:30:00Z,23.0533,2.105529916665308,0,962.1579,965,510.8333,22.5425,21.8,35.9533
2023-06-11T17:00:00Z,22.92,2.0224656077613674,0,962.0288,798.5333,425.9,22.531675,21.8,35.9433
2023-06-11T17:30:00Z,22.69,1.922446526483337,0,961.9396,643.6,342.1333,22.52,21.79,35.9333
2023-06-11T18:00:00Z,22.4667,1.8672034934550663,0,961.8822,480.4,260.5,22.511675,21.79,35.9267
2023-06-11T18:30:00Z,22.0433,1.7740536701791907,0,961.9296,325.3667,178.5667,22.50085,21.79,35.92
2023-06-11T19:00:00Z,21.5767,1.6039442669222947,0,961.9565,197.4667,105.5,22.495,21.7867,35.9067
2023-06-11T19:30:00Z,20.97,1.506096689714151,0,961.9457,91.95,48.35,22.48585,21.78,35.9
2023-06-11T20:00:00Z,20.38,1.4853895647456654,0,961.9003,30.8367,11.763,22.475825,21.78,35.8933
2023-06-11T20:30:00Z,20.0133,1.4407950274324133,0,961.9563,8.772,0,22.4683,21.7767,35.89
2023-06-11T21:00:00Z,19.7467,1.3747699044100803,0,962.1498,2.2633,0,22.46165,21.77,35.8833
2023-06-11T21:30:00Z,19.31,1.2639829522555577,0,962.2644,1.1317,0,22.453325,21.77,35.88
2023-06-11T22:00:00Z,18.8333,1.1748608253967194,0,962.2281,0.8487,0,22.442525,21.7633,35.87
2023-06-11T22:30:00Z,18.9333,1.2143061862735265,0,962.2487,0.8487,0,22.433325,21.76,35.8667
2023-06-11T23:00:00Z,19.03,1.2517365316532525,0,962.2141,0.8487,0,22.423325,21.7533,35.86
2023-06-11T23:30:00Z,18.5667,1.1921424954179307,0,962.1567,0.283,0,22.41585,21.75,35.8567
2023-06-12T00:00:00Z,18.13,1.0996074036039991,0,962.0881,0.8487,0,22.4075,21.75,35.85
2023-06-12T00:30:00Z,17.6233,1.0268063422477165,0,961.869,1.4147,0,22.398325,21.74,35.84
2023-06-12T01:00:00Z,17.51,0.9974177537308327,0,961.9026,0,0,22.39085,21.7367,35.84
2023-06-12T01:30:00Z,17.2033,0.9647967908094184,0,961.9562,0.283,0,22.3825,21.73,35.8333
2023-06-12T02:00:00Z,16.6867,0.887939776018319,0,961.9344,0,0,22.371675,21.7267,35.8267
2023-06-12T02:30:00Z,16.29,0.8366730160622611,0,961.925,1.1317,0.1187,22.3625,21.72,35.82
2023-06-12T03:00:00Z,15.9633,0.7916035176649688,0,961.9583,0,0,22.355825,21.7167,35.8167
2023-06-12T03:30:00Z,14.83,0.6437119248705662,0,961.9999,0.849,0,22.347525,21.71,35.81
2023-06-12T04:00:00Z,14.9267,0.6730206145807626,0,962.1037,20.6567,7.3647,22.339174999999997,21.7067,35.8067
2023-06-12T04:30:00Z,14.6533,0.6381949468123274,0,962.1875,69.6133,34.6933,22.33,21.7,35.8
2023-06-12T05:00:00Z,14.63,0.6333499656969552,0,962.245,163.5667,83.2867,22.32165,21.7,35.7933
2023-06-12T05:30:00Z,14.3,0.5713086665918642,0,962.404,282.9667,145.8,22.314175,21.69,35.7867
2023-06-12T06:00:00Z,14.4267,0.5648385622054038,0,962.4344,428.6667,224.7,22.305825,21.6833,35.7767
2023-06-12T06:30:00Z,15.48,0.6487959207674294,0,962.4596,586.8333,307.0333,22.299175,21.68,35.77
2023-06-12T07:00:00Z,15.8733,0.6652818823624077,0,962.6274,754.0333,387,22.29,21.67,35.7633
2023-06-12T07:30:00Z,16.8433,0.7666326606610591,0,962.8436,911.3333,469.6333,22.286675,21.6633,35.7533
2023-06-12T08:00:00Z,17.4967,0.8498425082358942,0,962.9943,1083.6667,541.8,22.28,21.66,35.7467
2023-06-12T08:30:00Z,17.77,0.8849538637430968,0,963.0699,1246.3333,606.5667,22.27585,21.6533,35.74
2023-06-12T09:00:00Z,18.66,1.029642368227867,0,963.0495,1393,670.7,22.26915,21.65,35.73
2023-06-12T09:30:00Z,18.9033,1.0897461681544167,0,962.9448,1532,730.8333,22.265,21.6467,35.72
2023-06-12T10:00:00Z,19.6267,1.2316996811925391,0,962.8038,1667,794.1667,22.259175,21.64,35.7133
2023-06-12T10:30:00Z,19.7433,1.397488994998923,0,962.7394,1790.3333,851.6667,22.253325,21.6367,35.7033
2023-06-12T11:00:00Z,20.42,1.5439244484028598,0,962.6224,1826,869.3333,22.245,21.63,35.6933
2023-06-12T11:30:00Z,20.6667,1.6243410729894234,0,962.4066,1871.3333,894.3333,22.241675,21.63,35.68
2023-06-12T12:00:00Z,20.8167,1.675220769765971,0,962.221,1882.3333,903.3333,22.23165,21.6233,35.6667
2023-06-12T12:30:00Z,21.0367,1.711147850302659,0,962.0578,1868.3333,897.6667,22.2225,21.62,35.6567
2023-06-12T13:00:00Z,21.1967,1.776351987217212,0,961.907,1847,888,22.213325,21.6133,35.6467
2023-06-12T13:30:00Z,21.3667,1.8030104245667609,0,961.7643,1773.3333,858,22.20665,21.61,35.63
2023-06-12T14:00:00Z,21.5467,1.7666746646233782,0,961.5878,1668.3333,815.1,22.19585,21.61,35.6167
2023-06-12T14:30:00Z,21.5533,1.6886773288190584,0,961.4554,1546.3333,762.7,22.18665,21.6033,35.6033
2023-06-12T15:00:00Z,21.5,1.712493086947321,0,961.4506,1419.6667,709.2333,22.179175,21.6,35.5933
2023-06-12T15:30:00Z,21.5533,1.763015142684817,0,961.3239,1277.3333,650.5333,22.17085,21.6,35.5833
2023-06-12T16:00:00Z,21.65,1.8104700643318377,0,961.2564,1116.3333,582.0333,22.162475,21.5967,35.5733
2023-06-12T16:30:00Z,21.5967,1.821087138211474,0,961.1579,951.6667,506.6667,22.1525,21.59,35.56
2023-06-12T17:00:00Z,21.5167,1.8017610055148303,0,961.0629,794.1,425.5333,22.141675,21.59,35.55
2023-06-12T17:30:00Z,21.3333,1.7283496731204044,0,961.0173,637.7,343.5667,22.13415,21.59,35.5433
2023-06-12T18:00:00Z,21.06,1.6383960698421216,0,960.9166,475.2667,263.0333,22.12665,21.59,35.5333
2023-06-12T18:30:00Z,20.6867,1.5678865812911962,0,960.8668,329,182.3333,22.115,21.5833,35.5267
2023-06-12T19:00:00Z,20.1067,1.4382425208968723,0,960.8392,199.2,110.1,22.106675,21.5833,35.5133
2023-06-12T19:30:00Z,19.38,1.3123921665610578,0,960.8234,94.77,49.8967,22.09835,21.58,35.5067
2023-06-12T20:00:00Z,18.6633,1.2154333026397888,0,960.836,31.4,10.5727,22.09085,21.5733,35.4967
2023-06-12T20:30:00Z,18.15,1.1591789392515282,0,960.9988,5.943,0,22.0825,21.57,35.49
2023-06-12T21:00:00Z,17.52,1.0729260470832316,0,961.0591,0.849,0,22.07335,21.57,35.4833
2023-06-12T21:30:00Z,17.1233,1.0281981376702456,0,961.0067,0.566,0,22.06585,21.5633,35.4733
2023-06-12T22:00:00Z,16.6467,0.9704292626961464,0,960.9816,0,0,22.055,21.56,35.47
2023-06-12T22:30:00Z,16.52,0.9549388919476912,0,960.8762,0.566,0,22.0475,21.56,35.46
2023-06-12T23:00:00Z,15.9967,0.8750216165890435,0,960.8225,1.6977,0,22.035825,21.55,35.46
2023-06-12T23:30:00Z,15.9667,0.8754633257229045,0,960.8097,0.849,0,22.028325,21.55,35.45
2023-06-13T00:00:00Z,15.7367,0.8477857855760234,0,960.8387,1.4147,0,22.01835,21.5433,35.4433
2023-06-13T00:30:00Z,15.4867,0.8177789246405747,0,960.7514,1.1317,0,22.010825,21.54,35.4367
2023-06-13T01:00:00Z,15.42,0.8116599251283874,0,960.5755,0,0,22.00085,21.53,35.43
2023-06-13T01:30:00Z,15.08,0.784181119810298,0,960.4541,0.566,0,21.992525,21.53,35.4233
2023-06-13T02:00:00Z,15.0567,0.7824347991647859,0,960.3441,1.9803,0,21.982525000000003,21.52,35.4167
2023-06-13T02:30:00Z,14.3933,0.7324922295482793,0,960.2663,0.283,0,21.97585,21.5167,35.41
2023-06-13T03:00:00Z,14.5267,0.7390572169265271,0,960.1244,0,0,21.965,21.51,35.4067
2023-06-13T03:30:00Z,14.0367,0.6838287261685919,0,960.0817,3.963,0,21.9575,21.5067,35.3967
2023-06-13T04:00:00Z,14.0367,0.6688763361206539,0,960.0451,20.3733,8.4347,21.948325,21.5,35.39
2023-06-13T04:30:00Z,14.6367,0.7231747608506651,0,960.0254,80.3433,41.1133,21.938325,21.4933,35.38
2023-06-13T05:00:00Z,14.0933,0.6696752225616391,0,960.0495,180.8,92.78,21.931675,21.4867,35.38
2023-06-13T05:30:00Z,13.88,0.6418077389455371,0,960.143,308.1333,157.2,21.925825,21.48,35.37
2023-06-13T06:00:00Z,14.15,0.6519125667168202,0,960.2215,455.3,238.1333,21.91665,21.4733,35.3633
2023-06-13T06:30:00Z,15.19,0.7560916587926967,0,960.248,617.1333,321.4333,21.910825000000003,21.47,35.3567
2023-06-13T07:00:00Z,15.87,0.870489439997461,0,960.3438,772.4,399.0333,21.905825,21.46,35.35
2023-06-13T07:30:00Z,16.43,0.9178453156936488,0,960.4354,924.6667,478.8333,21.89915,21.4567,35.34
2023-06-13T08:00:00Z,17.0933,1.0265724079663572,0,960.4845,1091.3333,546.4667,21.894175,21.45,35.33
2023-06-13T08:30:00Z,17.76,1.1050038603165526,0,960.4155,1254,611.3333,21.88915,21.4433,35.32
2023-06-13T09:00:00Z,18.3567,1.164252040537023,0,960.2815,1407.3333,673.0667,21.885,21.44,35.3133
2023-06-13T09:30:00Z,18.5767,1.2356806232404816,0,960.1941,1553.3333,733.2,21.881675,21.43,35.3
2023-06-13T10:00:00Z,18.8767,1.3276039724796984,0,960.1501,1532.3333,729.0667,21.878325,21.43,35.29
2023-06-13T10:30:00Z,19.4333,1.5209358428956283,0,959.9685,1836.6667,871.6667,21.87165,21.43,35.28
2023-06-13T11:00:00Z,19.6267,1.5856146046090889,0,959.7275,1850,877.6667,21.865825,21.42,35.2667
2023-06-13T11:30:00Z,19.62,1.554129849811072,0,959.5987,1637.6667,789.1333,21.86,21.42,35.2533
2023-06-13T12:00:00Z,19.99,1.614254790130341,0,959.3914,1674,798.4667,21.85085,21.4133,35.2367
2023-06-13T12:30:00Z,20.5733,1.711097236836297,0,959.1188,1917.6667,918,21.847525,21.41,35.2233
2023-06-13T13:00:00Z,20.7067,1.7068163257162774,0,958.896,1908,921,21.839175,21.4067,35.2133
2023-06-13T13:30:00Z,20.79,1.71567217271879,0,958.8004,1823.3333,888,21.83335,21.4,35.1967
2023-06-13T14:00:00Z,21.1533,1.7528898777890125,0,958.5731,1739.3333,846.6667,21.8275,21.4,35.1867
2023-06-13T14:30:00Z,20.8767,1.6997557307445212,0,958.3289,1253,615.1333,21.82,21.3933,35.1733
2023-06-13T15:00:00Z,21.2333,1.75511987034769,0,958.1366,1453.6667,732.6333,21.81335,21.39,35.16
2023-06-13T15:30:00Z,21.61,1.8557804840254897,0,957.9261,1296,655.1667,21.805,21.39,35.1467
2023-06-13T16:00:00Z,21.2667,1.7799482192361824,0,957.8168,1025.2333,519.2667,21.7975,21.3833,35.1333
2023-06-13T16:30:00Z,21.6333,1.818445555456715,0,957.7356,1002,531.1667,21.788325,21.38,35.12
2023-06-13T17:00:00Z,20.8167,1.6810378585613872,0,957.7587,631.5333,323.8333,21.78165,21.38,35.11
2023-06-13T17:30:00Z,20.8867,1.6863141042546137,0,957.7697,540.9,278.2,21.774175,21.38,35.1
2023-06-13T18:00:00Z,20.73,1.6456014594544244,0,957.7852,454.9333,243.4333,21.7675,21.37,35.0933
2023-06-13T18:30:00Z,20.2433,1.582309447698608,0,957.8458,334.4,185.3,21.75915,21.37,35.08
2023-06-13T19:00:00Z,19.67,1.4746719011777505,0,957.8164,189,101.1067,21.75165,21.37,35.07
2023-06-13T19:30:00Z,18.7533,1.3391845850460908,0,957.8139,82.6033,38.1333,21.744999999999997,21.37,35.0667
2023-06-13T20:00:00Z,18.08,1.2681610057271666,0,958.0262,29.42,11.7593,21.7375,21.36,35.06
2023-06-13T20:30:00Z,17.4033,1.1992645645238926,0,958.3803,1.9807,0,21.729175,21.36,35.05
2023-06-13T21:00:00Z,16.7833,1.153349199099562,0,958.7836,0,0,21.720825,21.3633,35.0433
2023-06-13T21:30:00Z,15.7733,1.0270973690735137,0,959.1085,1.4147,0,21.710825,21.3567,35.0367
2023-06-13T22:00:00Z,15.0867,0.9221388836578426,0,959.3665,0,0,21.70335,21.35,35.03
2023-06-13T22:30:00Z,14.4267,0.8214326474589885,0,959.5149,0.566,0,21.695,21.35,35.0233
2023-06-13T23:00:00Z,13.9867,0.7539537965399852,0,959.6979,0.283,0,21.683325,21.34,35.0167
2023-06-13T23:30:00Z,13.39,0.6816748685504562,0,959.8413,1.4147,0,21.67415,21.3367,35.0067
2023-06-14T00:00:00Z,12.9033,0.6261149279113868,0,959.911,0.283,0,21.66335,21.33,35
2023-06-14T00:30:00Z,12.26,0.5528216968371616,0,959.8386,0.283,0,21.655,21.3267,34.9933
2023-06-14T01:00:00Z,11.92,0.5114211404953173,0,959.7811,1.132,0,21.644175,21.32,34.99
2023-06-14T01:30:00Z,11.3367,0.44692840898326425,0,959.7397,2.8293,0,21.6375,21.3133,34.9833
2023-06-14T02:00:00Z,10.6733,0.38248705455276744,0,959.6026,1.132,0,21.62585,21.31,34.9733
2023-06-14T02:30:00Z,10.46,0.3650558722068886,0,959.6393,0.283,0,21.615025,21.3033,34.97
2023-06-14T03:00:00Z,10.0767,0.3328654702639295,0,959.6346,0.283,0,21.60585,21.2967,34.96
2023-06-14T03:30:00Z,9.2833,0.2680469923457992,0,959.726,0.849,0,21.597525,21.29,34.9533
2023-06-14T04:00:00Z,9.01,0.2427418375698013,0,959.9129,22.92,9.6237,21.58835,21.2833,34.9467
2023-06-14T04:30:00Z,9.0067,0.23671622820568844,0,960.0443,85.4433,44.0833,21.577475,21.2767,34.94
2023-06-14T05:00:00Z,9.0733,0.23516934812357404,0,960.3486,185.3333,94.8,21.570825,21.27,34.9333
2023-06-14T05:30:00Z,9.25,0.23954569097233547,0,960.6242,316.3667,165.6667,21.562525,21.26,34.9267
2023-06-14T06:00:00Z,9.5967,0.25348709016842613,0,960.6722,470.5667,248.4333,21.554175,21.2533,34.92
2023-06-14T06:30:00Z,9.91,0.25415794745778986,0,960.7916,618.3333,322.7667,21.546675,21.2467,34.9133
2023-06-14T07:00:00Z,10.5833,0.2858197064963691,0,960.8432,780.9333,406.7667,21.54,21.24,34.9033
2023-06-14T07:30:00Z,11.42,0.33662391715886303,0,961.1175,937.3333,485.2667,21.534175,21.23,34.8967
2023-06-14T08:00:00Z,12.19,0.39929216582481575,0,961.4053,1017,508.6,21.53,21.2233,34.89
2023-06-14T08:30:00Z,12.9,0.4727454540669746,0,961.4838,1273.6667,629.3333,21.524175,21.22,34.8833
