dt,stn,swdown,tair,rainf,rh,wind,saturated_vapor_pressure_hPa,vpd,co2,air_temp_C_2100,air_humidity_%_2100,saturated_vapor_pressure_hPa_2100,VPD_kPa_2100,CO2_mean_ppm_2100,psurf
2018-07-03 20:30:00,,3.0,293.04999999999995,0.0,71.15,1.65,23.2484769,0.66984769,409.92,298.32,70.881,32.01305,0.93225,863.92,101325.0
2018-07-03 21:00:00,RUE,1.0,292.75,0.0,71.2,1.4,22.81646161,0.661646161,409.92,298.02,70.931,31.4418,0.914,863.92,101325.0
2018-07-03 21:30:00,,1.0,292.4,0.0,73.45,1.15,22.329922255,0.5979922255,409.92,297.66999999999996,73.181,30.7975,0.8274,863.92,101325.0
2018-07-03 22:00:00,RUE,1.0,292.04999999999995,0.0,75.7,0.9,21.8433829,0.53433829,409.92,297.32,75.431,30.1532,0.7408,863.92,101325.0
2018-07-03 22:30:00,,1.0,291.9,0.0,77.1,1.15,21.640488125,0.4990488125,409.92,297.16999999999996,76.83099999999999,29.8842,0.69275,863.92,101325.0
2018-07-03 23:00:00,RUE,1.0,291.75,0.0,78.5,1.4,21.43759335,0.463759335,409.92,297.02,78.231,29.6152,0.6447,863.92,101325.0
2018-07-03 23:30:00,,0.5,291.7,0.0,78.5,1.4,21.370698735,0.4620698735,409.92,296.96999999999997,78.231,29.52645,0.64275,863.92,101325.0
2018-07-04 00:00:00,RUE,0.0,291.65,0.0,78.5,1.4,21.30380412,0.460380412,409.92,296.91999999999996,78.231,29.4377,0.6408,863.92,101325.0
2018-07-04 00:30:00,,1.0,291.15,0.0,81.15,1.1,20.654690985,0.3954690985,409.92,296.41999999999996,80.881,28.5756,0.5486,863.92,101325.0
2018-07-04 01:00:00,RUE,2.0,290.65,0.0,83.8,0.8,20.00557785,0.330557785,409.92,295.91999999999996,83.531,27.7135,0.4564,863.92,101325.0
2018-07-04 01:30:00,,1.0,290.7,0.0,83.55,0.75,20.068891505000003,0.3318891505,409.92,295.96999999999997,83.281,27.7977,0.46475,863.92,101325.0
2018-07-04 02:00:00,RUE,0.0,290.75,0.0,83.3,0.7,20.13220516,0.333220516,409.92,296.02,83.031,27.8819,0.4731,863.92,101325.0
2018-07-04 02:30:00,,0.5,290.79999999999995,0.0,83.3,0.75,20.195869435,0.3395869435,409.92,296.07,83.031,27.966500000000003,0.47455,863.92,101325.0
2018-07-04 03:00:00,RUE,1.0,290.84999999999997,0.0,83.3,0.8,20.25953371,0.345953371,409.92,296.12,83.031,28.0511,0.476,863.92,101325.0
2018-07-04 03:30:00,,1.5,290.84999999999997,0.0,84.15,0.75,20.25953371,0.325953371,409.92,296.12,83.881,28.0511,0.45215,863.92,101325.0
2018-07-04 04:00:00,RUE,2.0,290.84999999999997,0.0,85.0,0.7,20.25953371,0.305953371,409.92,296.12,84.731,28.0511,0.4283,863.92,101325.0
2018-07-04 04:30:00,,33.5,291.0,0.0,85.05,0.6,20.452646735,0.3102646735,409.92,296.27,84.781,28.3077,0.4308,863.92,101325.0
2018-07-04 05:00:00,RUE,65.0,291.15,0.0,85.1,0.5,20.64575976,0.314575976,409.92,296.41999999999996,84.831,28.5643,0.4333,863.92,101325.0
2018-07-04 05:30:00,,99.0,291.59999999999997,0.0,85.4,0.45,21.24457133,0.314457133,409.92,296.87,85.131,29.35875,0.4363,863.92,101325.0
2018-07-04 06:00:00,RUE,133.0,292.04999999999995,0.0,85.7,0.4,21.8433829,0.31433829,409.92,297.32,85.431,30.1532,0.4393,863.92,101325.0
2018-07-04 06:30:00,,205.0,292.65,0.0,83.65,0.45,22.68895689,0.378895689,409.92,297.91999999999996,83.381,31.2723,0.522,863.92,101325.0
2018-07-04 07:00:00,RUE,277.0,293.25,0.0,81.6,0.5,23.53453088,0.443453088,409.92,298.52,81.331,32.3914,0.6047,863.92,101325.0
2018-07-04 07:30:00,,416.5,293.95,0.0,75.5,0.85,24.592910609999997,0.614291061,409.92,299.21999999999997,75.231,33.787949999999995,0.8454,863.92,101325.0
2018-07-04 08:00:00,RUE,556.0,294.65,0.0,69.4,1.2,25.65129034,0.785129034,409.92,299.91999999999996,69.131,35.1845,1.0861,863.92,101325.0
2018-07-04 08:30:00,,609.0,295.2,0.0,68.4,1.5,26.540307765,0.8390307765,409.92,300.46999999999997,68.131,36.35425,1.15975,863.92,101325.0
2018-07-04 09:00:00,RUE,662.0,295.75,0.0,67.4,1.8,27.42932519,0.892932519,409.92,301.02,67.131,37.524,1.2334,863.92,101325.0
2018-07-04 09:30:00,,578.5,295.6,0.0,66.6,2.0,27.18168601,0.908168601,409.92,300.87,66.331,37.19845,1.2522,863.92,101325.0
2018-07-04 10:00:00,RUE,495.0,295.45,0.0,65.8,2.2,26.93404683,0.923404683,409.92,300.71999999999997,65.531,36.8729,1.271,863.92,101325.0
2018-07-04 10:30:00,,667.0,296.29999999999995,0.0,64.5,1.7000000000000002,28.390657435,1.0140657435,409.92,301.56999999999994,64.231,38.78475,1.3898,863.92,101325.0
2018-07-04 11:00:00,RUE,839.0,297.15,0.0,63.2,1.2,29.84726804,1.104726804,409.92,302.41999999999996,62.931,40.6966,1.5086,863.92,101325.0
2018-07-04 11:30:00,,820.0,297.4,0.0,59.35,1.6,30.301032635,1.2351032635,409.92,302.66999999999996,59.081,41.29075,1.69185,863.92,101325.0
2018-07-04 12:00:00,RUE,801.0,297.65,0.0,55.5,2.0,30.75479723,1.365479723,409.92,302.91999999999996,55.231,41.8849,1.8751,863.92,101325.0
2018-07-04 12:30:00,,829.0,298.04999999999995,0.0,55.7,1.8,31.50586555,1.395586555,409.92,303.31999999999994,55.431,42.86695,1.9103,863.92,101325.0
2018-07-04 13:00:00,RUE,857.0,298.45,0.0,55.9,1.6,32.25693387,1.425693387,409.92,303.71999999999997,55.631,43.849,1.9455,863.92,101325.0
2018-07-04 13:30:00,,758.5,298.65,0.0,53.849999999999994,1.75,32.64431764,1.509431764,409.92,303.91999999999996,53.581,44.3549,2.0599499999999997,863.92,101325.0
2018-07-04 14:00:00,RUE,660.0,298.84999999999997,0.0,51.8,1.9,33.03170141,1.593170141,409.92,304.12,51.531,44.8608,2.1744,863.92,101325.0
2018-07-04 14:30:00,,653.5,299.0,0.0,49.2,1.75,33.327537504999995,1.6927537505,409.92,304.27,48.931,45.2468,2.31175,863.92,101325.0
2018-07-04 15:00:00,RUE,647.0,299.15,0.0,46.6,1.6,33.6233736,1.79233736,409.92,304.41999999999996,46.331,45.6328,2.4491,863.92,101325.0
2018-07-04 15:30:00,,605.5,299.29999999999995,0.0,46.2,1.6,33.92381726,1.827381726,409.92,304.56999999999994,45.931,46.02460000000001,2.4887,863.92,101325.0
2018-07-04 16:00:00,RUE,564.0,299.45,0.0,45.8,1.6,34.22426092,1.862426092,409.92,304.71999999999997,45.531,46.4164,2.5283,863.92,101325.0
2018-07-04 16:30:00,,473.0,299.2,0.0,45.599999999999994,1.65,33.72608494,1.842608494,409.92,304.46999999999997,45.331,45.7666,2.5019,863.92,101325.0
2018-07-04 17:00:00,RUE,382.0,298.95,0.0,45.4,1.7,33.22790896,1.822790896,409.92,304.21999999999997,45.131,45.1168,2.4755,863.92,101325.0
2018-07-04 17:30:00,,304.5,298.7,0.0,45.55,1.65,32.742421414999995,1.7892421415,409.92,303.96999999999997,45.281,44.4829,2.43415,863.92,101325.0
2018-07-04 18:00:00,RUE,227.0,298.45,0.0,45.7,1.6,32.25693387,1.755693387,409.92,303.71999999999997,45.431,43.849,2.3928,863.92,101325.0
2018-07-04 18:30:00,,151.5,298.1,0.0,47.3,1.3,31.598048565,1.6698048565,409.92,303.37,47.031,42.9876,2.2784,863.92,101325.0
2018-07-04 19:00:00,RUE,76.0,297.75,0.0,48.9,1.0,30.93916326,1.583916326,409.92,303.02,48.631,42.1262,2.164,863.92,101325.0
2018-07-04 19:30:00,,41.0,296.45,0.0,56.900000000000006,1.6,28.69287982,1.254287982,409.92,301.71999999999997,56.631,39.1789,1.72275,863.92,101325.0
2018-07-04 20:00:00,RUE,6.0,295.15,0.0,64.9,2.2,26.44659638,0.924659638,409.92,300.41999999999996,64.631,36.2316,1.2815,863.92,101325.0
2018-07-04 20:30:00,,3.5,294.45,0.0,67.65,2.1500000000000004,25.35943941,0.8209439409999999,409.92,299.71999999999997,67.381,34.79875,1.13905,863.92,101325.0
2018-07-04 21:00:00,RUE,1.0,293.75,0.0,70.4,2.1,24.27228244,0.717228244,409.92,299.02,70.131,33.3659,0.9966,863.92,101325.0
2018-07-04 21:30:00,,0.5,293.65,0.0,70.4,1.5,24.123536745000003,0.7173536745,409.92,298.91999999999996,70.131,33.16945,0.99075,863.92,101325.0
2018-07-04 22:00:00,RUE,0.0,293.54999999999995,0.0,70.4,0.9,23.97479105,0.717479105,409.92,298.82,70.131,32.973,0.9849,863.92,101325.0
2018-07-04 22:30:00,,0.5,293.25,0.0,71.5,0.75,23.53807362,0.678807362,409.92,298.52,71.231,32.395849999999996,0.93265,863.92,101325.0
2018-07-04 23:00:00,RUE,1.0,292.95,0.0,72.6,0.6,23.10135619,0.640135619,409.92,298.21999999999997,72.331,31.8187,0.8804,863.92,101325.0
2018-07-04 23:30:00,,1.0,292.65,0.0,74.19999999999999,0.8500000000000001,22.678616765,0.5928616765000001,409.92,297.91999999999996,73.93100000000001,31.2592,0.8158,863.92,101325.0
2018-07-05 00:00:00,RUE,1.0,292.34999999999997,0.0,75.8,1.1,22.25587734,0.545587734,409.92,297.62,75.531,30.6997,0.7512,863.92,101325.0
2018-07-05 00:30:00,,1.0,292.04999999999995,0.0,77.6,1.4,21.846735345,0.4946735345,409.92,297.32,77.331,30.15745,0.6846,863.92,101325.0
2018-07-05 01:00:00,RUE,1.0,291.75,0.0,79.4,1.7,21.43759335,0.443759335,409.92,297.02,79.131,29.6152,0.618,863.92,101325.0
2018-07-05 01:30:00,,1.5,291.04999999999995,0.0012083333333333,84.15,2.55,20.533732005,0.3333732004999999,409.92,296.32,83.881,28.41445,0.4637,863.92,101325.0
2018-07-05 02:00:00,RUE,2.0,290.34999999999997,0.0024166666666666,88.9,3.4,19.62987066,0.222987066,409.92,295.62,88.631,27.2137,0.3094,863.92,101325.0
2018-07-05 02:30:00,,1.0,289.54999999999995,0.0021805555555555,92.1,2.45,18.679239835,0.1529239835,409.92,294.82,91.831,25.94635,0.216,863.92,101325.0
2018-07-05 03:00:00,RUE,0.0,288.75,0.0019444444444444,95.3,1.5,17.72860901,0.082860901,409.92,294.02,95.031,24.679,0.1226,863.92,101325.0
2018-07-05 03:30:00,,0.5,288.7,0.0012777777777777,94.55,1.75,17.67197174,0.097197174,409.92,293.96999999999997,94.281,24.60335,0.14065,863.92,101325.0
2018-07-05 04:00:00,RUE,1.0,288.65,0.0006111111111111,93.8,2.0,17.61533447,0.111533447,409.92,293.91999999999996,93.531,24.5277,0.1587,863.92,101325.0
2018-07-05 04:30:00,,14.0,288.5,0.0003055555555555,95.65,1.5,17.44732149,0.0807667235,409.92,293.77,95.381,24.3031,0.1127,863.92,101325.0
2018-07-05 05:00:00,RUE,27.0,288.34999999999997,0.0,97.5,1.0,17.27930851,0.05,409.92,293.62,97.231,24.0785,0.0667,863.92,101325.0
2018-07-05 05:30:00,,52.5,288.4,0.0,96.45,0.85,17.334997875,0.064534362,409.92,293.66999999999996,96.181,24.153,0.0923499999999999,863.92,101325.0
2018-07-05 06:00:00,RUE,78.0,288.45,0.0,95.4,0.7,17.39068724,0.079068724,409.92,293.71999999999997,95.131,24.2275,0.118,863.92,101325.0
2018-07-05 06:30:00,,83.0,288.65,0.0,95.55,0.6499999999999999,17.616604395,0.0766604395,409.92,293.91999999999996,95.281,24.52935,0.1157499999999999,863.92,101325.0
2018-07-05 07:00:00,RUE,88.0,288.84999999999997,0.0,95.7,0.6,17.84252155,0.074252155,409.92,294.12,95.431,24.8312,0.1135,863.92,101325.0
2018-07-05 07:30:00,,79.0,289.04999999999995,8.333333333333333e-05,95.35,0.95,18.07356719,0.087356719,409.92,294.32,95.081,25.1396,0.1238,863.92,101325.0
2018-07-05 08:00:00,RUE,70.0,289.25,0.0001666666666666,95.0,1.3,18.30461283,0.100461283,409.92,294.52,94.731,25.448,0.1341,863.92,101325.0
2018-07-05 08:30:00,,82.0,289.29999999999995,0.000375,95.55,1.2000000000000002,18.363187075,0.0863187075,409.92,294.57,95.281,25.5261,0.1204,863.92,101325.0
2018-07-05 09:00:00,RUE,94.0,289.34999999999997,0.0005833333333333,96.1,1.1,18.42176132,0.072176132,409.92,294.62,95.831,25.6042,0.1067,863.92,101325.0
2018-07-05 09:30:00,,156.0,289.44999999999993,0.0003194444444444,94.2,1.4500000000000002,18.53989607,0.108989607,409.92,294.72,93.931,25.76175,0.15665,863.92,101325.0
2018-07-05 10:00:00,RUE,218.0,289.54999999999995,5.555555555555556e-05,92.3,1.8,18.65803082,0.145803082,409.92,294.82,92.031,25.9193,0.2066,863.92,101325.0
2018-07-05 10:30:00,,172.5,289.44999999999993,8.333333333333334e-05,93.6,1.8,18.53989607,0.118989607,409.92,294.72,93.331,25.76175,0.17205,863.92,101325.0
2018-07-05 11:00:00,RUE,127.0,289.34999999999997,0.0001111111111111,94.9,1.8,18.42176132,0.092176132,409.92,294.62,94.631,25.6042,0.1375,863.92,101325.0
2018-07-05 11:30:00,,200.5,289.29999999999995,9.722222222222224e-05,94.05,2.1,18.363187075,0.1113187075,409.92,294.57,93.781,25.5261,0.1587,863.92,101325.0
2018-07-05 12:00:00,RUE,274.0,289.25,8.333333333333333e-05,93.2,2.4,18.30461283,0.130461283,409.92,294.52,92.931,25.448,0.1799,863.92,101325.0
2018-07-05 12:30:00,,279.5,289.4,4.1666666666666665e-05,92.75,2.5,18.481321825,0.1381321825,409.92,294.66999999999996,92.481,25.68365,0.19325,863.92,101325.0
2018-07-05 13:00:00,RUE,285.0,289.54999999999995,0.0,92.3,2.6,18.65803082,0.145803082,409.92,294.82,92.031,25.9193,0.2066,863.92,101325.0
2018-07-05 13:30:00,,475.5,290.29999999999995,0.0,88.4,2.25,19.58716926,0.233716926,409.92,295.57,88.131,27.1558,0.32715,863.92,101325.0
2018-07-05 14:00:00,RUE,666.0,291.04999999999995,0.0,84.5,1.9,20.5163077,0.32163077,409.92,296.32,84.231,28.3923,0.4477,863.92,101325.0
2018-07-05 14:30:00,,477.5,291.29999999999995,0.0,83.85,1.7999999999999998,20.843526939999997,0.339352694,409.92,296.57,83.58099999999999,28.826749999999997,0.4736,863.92,101325.0
2018-07-05 15:00:00,RUE,289.0,291.54999999999995,0.0,83.2,1.7,21.17074618,0.357074618,409.92,296.82,82.931,29.2612,0.4995,863.92,101325.0
2018-07-05 15:30:00,,287.0,291.75,0.0,81.4,1.4,21.43906275,0.403906275,409.92,297.02,81.131,29.61705,0.5595,863.92,101325.0
2018-07-05 16:00:00,RUE,285.0,291.95,0.0,79.6,1.1,21.70737932,0.450737932,409.92,297.21999999999997,79.331,29.9729,0.6195,863.92,101325.0
2018-07-05 16:30:00,,187.5,291.75,0.0,80.0,0.95,21.43906275,0.433906275,409.92,297.02,79.731,29.61705,0.60045,863.92,101325.0
2018-07-05 17:00:00,RUE,90.0,291.54999999999995,0.0,80.4,0.8,21.17074618,0.417074618,409.92,296.82,80.131,29.2612,0.5814,863.92,101325.0
2018-07-05 17:30:00,,51.5,290.54999999999995,0.0001388888888888,86.05000000000001,1.3,19.9143885,0.28643885,409.92,295.82,85.781,27.590249999999997,0.40175,863.92,101325.0
2018-07-05 18:00:00,RUE,13.0,289.54999999999995,0.0002777777777777,91.7,1.8,18.65803082,0.155803082,409.92,294.82,91.431,25.9193,0.2221,863.92,101325.0
2018-07-05 18:30:00,,11.5,289.4,0.0002222222222222,93.45,1.25,18.481321825,0.1231321825,409.92,294.66999999999996,93.181,25.68365,0.1755499999999999,863.92,101325.0
2018-07-05 19:00:00,RUE,10.0,289.25,0.0001666666666666,95.2,0.7,18.30461283,0.090461283,409.92,294.52,94.931,25.448,0.129,863.92,101325.0
2018-07-05 19:30:00,,6.5,289.25,8.333333333333333e-05,94.45,0.7,18.30461283,0.105461283,409.92,294.52,94.181,25.448,0.1481,863.92,101325.0
2018-07-05 20:00:00,RUE,3.0,289.25,0.0,93.7,0.7,18.30461283,0.120461283,409.92,294.52,93.431,25.448,0.1672,863.92,101325.0
2018-07-05 20:30:00,,2.0,289.04999999999995,0.0,94.05,0.75,18.07356719,0.112356719,409.92,294.32,93.781,25.1396,0.1564499999999999,863.92,101325.0
2018-07-05 21:00:00,RUE,1.0,288.84999999999997,0.0,94.4,0.8,17.84252155,0.104252155,409.92,294.12,94.131,24.8312,0.1457,863.92,101325.0
2018-07-05 21:30:00,,0.5,288.54999999999995,0.0,95.1,0.65,17.505538625,0.0905538625,409.92,293.82,94.831,24.3808,0.1263,863.92,101325.0
2018-07-05 22:00:00,RUE,0.0,288.25,0.0,95.8,0.5,17.1685557,0.07685557,409.92,293.52,95.531,23.9304,0.1069,863.92,101325.0
2018-07-05 22:30:00,,0.0,288.25,0.0,96.4,0.65,17.1685557,0.06685557,409.92,293.52,96.131,23.9304,0.09255,863.92,101325.0
2018-07-05 23:00:00,RUE,0.0,288.25,0.0,97.0,0.8,17.1685557,0.05685557,409.92,293.52,96.731,23.9304,0.0782,863.92,101325.0
2018-07-05 23:30:00,,0.5,288.15,0.0,96.75,0.8500000000000001,17.058735785,0.0558735785,409.92,293.41999999999996,96.481,23.7835,0.08365,863.92,101325.0
2018-07-06 00:00:00,RUE,1.0,288.04999999999995,0.0,96.5,0.9,16.94891587,0.054891587,409.92,293.32,96.231,23.6366,0.0891,863.92,101325.0
2018-07-06 00:30:00,,0.5,287.94999999999993,0.0,96.0,0.7,16.840329920000002,0.064032992,409.92,293.22,95.731,23.491300000000003,0.1002,863.92,101325.0
2018-07-06 01:00:00,RUE,0.0,287.84999999999997,0.0,95.5,0.5,16.73174397,0.073174397,409.92,293.12,95.231,23.346,0.1113,863.92,101325.0
2018-07-06 01:30:00,,0.0,287.79999999999995,0.0,95.8,0.45,16.677910035,0.0677910035,409.92,293.07,95.531,23.2739,0.104,863.92,101325.0
2018-07-06 02:00:00,RUE,0.0,287.75,0.0,96.1,0.4,16.6240761,0.06240761,409.92,293.02,95.831,23.2018,0.0967,863.92,101325.0
2018-07-06 02:30:00,,0.0,287.79999999999995,0.0,96.4,0.4,16.677910035,0.0627910035,409.92,293.07,96.131,23.2739,0.09,863.92,101325.0
2018-07-06 03:00:00,RUE,0.0,287.84999999999997,0.0,96.7,0.4,16.73174397,0.063174397,409.92,293.12,96.431,23.346,0.0833,863.92,101325.0
2018-07-06 03:30:00,,0.5,287.75,0.0007777777777777,97.15,0.5,16.624380175,0.0565871985,409.92,293.02,96.881,23.2022,0.0723999999999999,863.92,101325.0
2018-07-06 04:00:00,RUE,1.0,287.65,0.0015555555555555,97.6,0.6,16.51701638,0.05,409.92,292.91999999999996,97.331,23.0584,0.0615,863.92,101325.0
2018-07-06 04:30:00,,2.5,287.7,0.0007916666666666,97.6,0.55,16.57054624,0.05,409.92,292.96999999999997,97.331,23.1301,0.0617,863.92,101325.0
2018-07-06 05:00:00,RUE,4.0,287.75,2.777777777777778e-05,97.6,0.5,16.6240761,0.05,409.92,293.02,97.331,23.2018,0.0619,863.92,101325.0
2018-07-06 05:30:00,,11.0,287.79999999999995,8.333333333333334e-05,97.0,0.4,16.677910035,0.0565871985,409.92,293.07,96.731,23.2739,0.0761,863.92,101325.0
2018-07-06 06:00:00,RUE,18.0,287.84999999999997,0.0001388888888888,96.4,0.3,16.73174397,0.063174397,409.92,293.12,96.131,23.346,0.0903,863.92,101325.0
2018-07-06 06:30:00,,23.5,287.94999999999993,0.0001527777777777,96.4,0.4499999999999999,16.840329920000002,0.064032992,409.92,293.22,96.131,23.491300000000003,0.0909,863.92,101325.0
2018-07-06 07:00:00,RUE,29.0,288.04999999999995,0.0001666666666666,96.4,0.6,16.94891587,0.064891587,409.92,293.32,96.131,23.6366,0.0915,863.92,101325.0
2018-07-06 07:30:00,,42.5,288.15,0.0006666666666666,96.85,0.8,17.058735785,0.0574457935,409.92,293.41999999999996,96.581,23.7835,0.0812499999999999,863.92,101325.0
2018-07-06 08:00:00,RUE,56.0,288.25,0.0011666666666666,97.3,1.0,17.1685557,0.05,409.92,293.52,97.031,23.9304,0.071,863.92,101325.0
2018-07-06 08:30:00,,146.0,288.65,0.0005972222222222,96.25,1.45,17.620414265,0.0736136415,409.92,293.91999999999996,95.981,24.534149999999997,0.0992,863.92,101325.0
2018-07-06 09:00:00,RUE,236.0,289.04999999999995,2.777777777777778e-05,95.2,1.9,18.07227283,0.097227283,409.92,294.32,94.931,25.1379,0.1274,863.92,101325.0
2018-07-06 09:30:00,,225.5,289.34999999999997,1.388888888888889e-05,94.05,2.0,18.42471546,0.112471546,409.92,294.62,93.781,25.607999999999997,0.1598,863.92,101325.0
2018-07-06 10:00:00,RUE,215.0,289.65,0.0,92.9,2.1,18.77715809,0.127715809,409.92,294.91999999999996,92.631,26.0781,0.1922,863.92,101325.0
2018-07-06 10:30:00,,262.5,290.04999999999995,0.0,91.1,2.1,19.265785975,0.1715785975,409.92,295.31999999999994,90.831,26.72875,0.24625,863.92,101325.0
2018-07-06 11:00:00,RUE,310.0,290.45,0.0,89.3,2.1,19.75441386,0.215441386,409.92,295.71999999999997,89.031,27.3794,0.3003,863.92,101325.0
2018-07-06 11:30:00,,313.0,290.7,0.0,88.25,2.45,20.070990325,0.2420990325,409.92,295.96999999999997,87.981,27.80035,0.33455,863.92,101325.0
2018-07-06 12:00:00,RUE,316.0,290.95,0.0,87.2,2.8,20.38756679,0.268756679,409.92,296.21999999999997,86.931,28.2213,0.3688,863.92,101325.0
2018-07-06 12:30:00,,295.0,290.9,0.0,87.05000000000001,2.45,20.32355025,0.2673550249999999,409.92,296.16999999999996,86.781,28.1362,0.3719,863.92,101325.0
2018-07-06 13:00:00,RUE,274.0,290.84999999999997,0.0,86.9,2.1,20.25953371,0.265953371,409.92,296.12,86.631,28.0511,0.375,863.92,101325.0
2018-07-06 13:30:00,,244.5,291.04999999999995,0.0,85.15,1.65,20.51773,0.3067729999999999,409.92,296.32,84.881,28.3941,0.4299,863.92,101325.0
2018-07-06 14:00:00,RUE,215.0,291.25,0.0,83.4,1.2,20.77592629,0.347592629,409.92,296.52,83.131,28.7371,0.4848,863.92,101325.0
2018-07-06 14:30:00,,351.5,291.75,0.0,79.95,1.45,21.44677737,0.434677737,409.92,297.02,79.681,29.62685,0.60505,863.92,101325.0
2018-07-06 15:00:00,RUE,488.0,292.25,0.0,76.5,1.7,22.11762845,0.521762845,409.92,297.52,76.231,30.5166,0.7253,863.92,101325.0
2018-07-06 15:30:00,,531.0,292.85,0.0,72.25,1.7,22.97243641,0.6422436410000001,409.92,298.12,71.981,31.647350000000003,0.8915,863.92,101325.0
2018-07-06 16:00:00,RUE,574.0,293.45,0.0,68.0,1.7,23.82724437,0.762724437,409.92,298.71999999999997,67.731,32.7781,1.0577,863.92,101325.0
2018-07-06 16:30:00,,519.0,293.6,0.0,66.25,1.5,24.049763405,0.8099763405,409.92,298.87,65.981,33.072,1.1256,863.92,101325.0
2018-07-06 17:00:00,RUE,464.0,293.75,0.0,64.5,1.3,24.27228244,0.857228244,409.92,299.02,64.231,33.3659,1.1935,863.92,101325.0
2018-07-06 17:30:00,,326.5,293.29999999999995,0.0,70.4,1.5,23.615402430000003,0.701540243,409.92,298.57,70.131,32.4978,0.9758,863.92,101325.0
2018-07-06 18:00:00,RUE,189.0,292.84999999999997,0.0,76.3,1.7,22.95852242,0.545852242,409.92,298.12,76.031,31.6297,0.7581,863.92,101325.0
2018-07-06 18:30:00,,129.5,292.25,0.0,78.05,1.35,22.13116327,0.488116327,409.92,297.52,77.781,30.5337,0.68035,863.92,101325.0
2018-07-06 19:00:00,RUE,70.0,291.65,0.0,79.8,1.0,21.30380412,0.430380412,409.92,296.91999999999996,79.531,29.4377,0.6026,863.92,101325.0
2018-07-06 19:30:00,,40.0,291.15,0.0,80.6,1.2,20.654690985,0.4004690985,409.92,296.41999999999996,80.331,28.5756,0.5627500000000001,863.92,101325.0
2018-07-06 20:00:00,RUE,10.0,290.65,0.0,81.4,1.4,20.00557785,0.370557785,409.92,295.91999999999996,81.131,27.7135,0.5229,863.92,101325.0
2018-07-06 20:30:00,,5.5,290.25,0.0,81.35,1.15,19.511495605,0.3661495605,409.92,295.52,81.081,27.0559,0.5118,863.92,101325.0
2018-07-06 21:00:00,RUE,1.0,289.84999999999997,0.0,81.3,0.9,19.01741336,0.361741336,409.92,295.12,81.031,26.3983,0.5007,863.92,101325.0
2018-07-06 21:30:00,,1.0,289.69999999999993,0.0,81.3,0.8500000000000001,18.83772209,0.358772209,409.92,294.97,81.031,26.1588,0.4962,863.92,101325.0
2018-07-06 22:00:00,RUE,1.0,289.54999999999995,0.0,81.3,0.8,18.65803082,0.355803082,409.92,294.82,81.031,25.9193,0.4917,863.92,101325.0
2018-07-06 22:30:00,,1.0,288.94999999999993,0.0,85.9,0.95,17.968669665,0.2618669664999999,409.92,294.22,85.631,24.9989,0.36345,863.92,101325.0
2018-07-06 23:00:00,RUE,1.0,288.34999999999997,0.0,90.5,1.1,17.27930851,0.167930851,409.92,293.62,90.231,24.0785,0.2352,863.92,101325.0
2018-07-06 23:30:00,,0.5,288.34999999999997,0.0,90.15,0.8,17.27930851,0.172930851,409.92,293.62,89.881,24.0785,0.2436499999999999,863.92,101325.0
2018-07-07 00:00:00,RUE,0.0,288.34999999999997,0.0,89.8,0.5,17.27930851,0.177930851,409.92,293.62,89.531,24.0785,0.2521,863.92,101325.0
2018-07-07 00:30:00,,0.5,288.29999999999995,0.0,89.5,0.7,17.223932105,0.1823932105,409.92,293.57,89.231,24.00445,0.2585,863.92,101325.0
2018-07-07 01:00:00,RUE,1.0,288.25,0.0,89.2,0.9,17.1685557,0.18685557,409.92,293.52,88.931,23.9304,0.2649,863.92,101325.0
2018-07-07 01:30:00,,1.0,288.04999999999995,0.0,90.4,0.9,16.950149834999998,0.1650149835,409.92,293.32,90.131,23.6382,0.23365,863.92,101325.0
2018-07-07 02:00:00,RUE,1.0,287.84999999999997,0.0,91.6,0.9,16.73174397,0.143174397,409.92,293.12,91.331,23.346,0.2024,863.92,101325.0
2018-07-07 02:30:00,,0.5,287.75,0.0,94.0,1.2,16.624380175,0.1024380175,409.92,293.02,93.731,23.2022,0.1457999999999999,863.92,101325.0
2018-07-07 03:00:00,RUE,0.0,287.65,0.0,96.4,1.5,16.51701638,0.061701638,409.92,292.91999999999996,96.131,23.0584,0.0892,863.92,101325.0
2018-07-07 03:30:00,,1.0,287.79999999999995,0.0,98.15,1.35,16.678519645,0.055850819,409.92,293.06999999999994,97.881,23.27465,0.0696,863.92,101325.0
2018-07-07 04:00:00,RUE,2.0,287.95,0.0,99.9,1.2,16.84002291,0.05,409.92,293.21999999999997,99.631,23.4909,0.05,863.92,101325.0
2018-07-07 04:30:00,,14.0,287.9,0.0,99.55,1.35,16.78588344,0.05,409.92,293.16999999999996,99.281,23.41845,0.05,863.92,101325.0
2018-07-07 05:00:00,RUE,26.0,287.84999999999997,0.0,99.2,1.5,16.73174397,0.05,409.92,293.12,98.931,23.346,0.05,863.92,101325.0
2018-07-07 05:30:00,,62.5,288.0,0.0,97.95,1.6,16.89508489,0.0529212905,409.92,293.27,97.681,23.56455,0.06745,863.92,101325.0
2018-07-07 06:00:00,RUE,99.0,288.15,0.0,96.7,1.7,17.05842581,0.055842581,409.92,293.41999999999996,96.431,23.7831,0.0849,863.92,101325.0
2018-07-07 06:30:00,,226.5,288.9,0.0,92.15,2.0,17.91779195,0.146779195,409.92,294.16999999999996,91.881,24.9306,0.20765,863.92,101325.0
