datetime,J,J_sd,n_trees
2023-05-29T10:30:00Z,0.01528086244790882,0.01668784091392071,17
2023-05-29T11:00:00Z,0.015853424027872296,0.019067578561050263,17
2023-05-29T11:30:00Z,0.01579145394601501,0.01911127777422126,17
2023-05-29T12:00:00Z,0.016101304355301677,0.01961571864760235,17
2023-05-29T12:30:00Z,0.014845377362992898,0.016696872730247628,17
2023-05-29T13:00:00Z,0.016010414901910942,0.01909265196259202,17
2023-05-29T13:30:00Z,0.015498128891890253,0.01795771860412317,17
2023-05-29T14:00:00Z,0.015002368237031502,0.016799676798843546,17
2023-05-29T14:30:00Z,0.014977580204288563,0.017110353161551597,17
2023-05-29T15:00:00Z,0.013311224548960013,0.00990696175357522,17
2023-05-29T15:30:00Z,0.012933207049630229,0.009485315592216713,17
2023-05-29T16:00:00Z,0.012958408216252208,0.009695787415214045,17
2023-05-29T16:30:00Z,0.012353580217324543,0.009110143491986187,17
2023-05-29T17:00:00Z,0.01148330733969919,0.00793795306003315,17
2023-05-29T17:30:00Z,0.009649705216513293,0.007151459908070814,17
2023-05-29T18:00:00Z,0.007842173265694984,0.005959097167794698,17
2023-05-29T18:30:00Z,0.006104161774523525,0.004993392449026893,17
2023-05-29T19:00:00Z,0.004800653156144935,0.004261292335013966,17
2023-05-29T19:30:00Z,0.004018547985117778,0.0037773387048870245,17
2023-05-29T20:00:00Z,0.003462384307942906,0.00349338368012269,17
2023-05-29T20:30:00Z,0.003080021779885186,0.003305131970039453,17
2023-05-29T21:00:00Z,0.0028453902285770437,0.0031661440582999895,17
2023-05-29T21:30:00Z,0.0025238581027103206,0.0030699023257445344,17
2023-05-29T22:00:00Z,0.0023674370685048923,0.0029485320864483864,17
2023-05-29T22:30:00Z,0.0022457762641228877,0.0028640786489912513,17
2023-05-29T23:00:00Z,0.0021691563208357167,0.0027775141211141994,17
2023-05-29T23:30:00Z,0.00209275639038791,0.002700649194117102,17
2023-05-30T00:00:00Z,0.002060238756036959,0.00267382331984226,17
2023-05-30T00:30:00Z,0.0020372148851823184,0.0026791219365044907,17
2023-05-30T01:00:00Z,0.0019329341957120313,0.002636685579990276,17
2023-05-30T01:30:00Z,0.0017069927018597392,0.002501172752842916,17
2023-05-30T02:00:00Z,0.0017243728167714567,0.002448037470851938,17
2023-05-30T02:30:00Z,0.0016287821847570248,0.0023583231458701483,17
2023-05-30T03:00:00Z,0.0013072500588903043,0.00229205382700055,17
2023-05-30T03:30:00Z,0.0016874608781422505,0.002194966609618074,17
2023-05-30T04:00:00Z,0.0024179327338974136,0.002569016329267597,17
2023-05-30T04:30:00Z,0.0036742372735092204,0.0033340671492934947,17
2023-05-30T05:00:00Z,0.005335035467286012,0.0041891807021059504,17
2023-05-30T05:30:00Z,0.007413098878902243,0.0048457437981528255,17
2023-05-30T06:00:00Z,0.008879724149526022,0.005840185731742556,17
2023-05-30T06:30:00Z,0.010127388464253857,0.006799228692966643,17
2023-05-30T07:00:00Z,0.010755351960408268,0.007372919338400577,17
2023-05-30T07:30:00Z,0.011431166994964048,0.0078713421454859,17
2023-05-30T08:00:00Z,0.01220958321466058,0.012541282790805016,17
2023-05-30T08:30:00Z,0.012767313951376662,0.01567200575710006,17
2023-05-30T09:00:00Z,0.013429880209811219,0.012734619982208909,17
2023-05-30T09:30:00Z,0.013160488428679644,0.010597382841732055,17
2023-05-30T10:00:00Z,0.013203938715958924,0.01280860749619561,17
2023-05-30T10:30:00Z,0.013551541014193225,0.015824174298539308,17
2023-05-30T11:00:00Z,0.013977353829530229,0.018431901932722327,17
2023-05-30T11:30:00Z,0.014307576012852801,0.019483024377014907,17
2023-05-30T12:00:00Z,0.0149593303220421,0.01874148992004127,17
2023-05-30T12:30:00Z,0.014985842881869545,0.018100322187631718,17
2023-05-30T13:00:00Z,0.014622285068306469,0.017322142677750636,17
2023-05-30T13:30:00Z,0.014514870259753742,0.016246114654509747,17
2023-05-30T14:00:00Z,0.014217413866838502,0.01567006715402213,17
2023-05-30T14:30:00Z,0.013659683130122412,0.013526548828229916,17
2023-05-30T15:00:00Z,0.013462431548691933,0.010540091347918234,17
2023-05-30T15:30:00Z,0.013311224548960018,0.010145995368624577,17
2023-05-30T16:00:00Z,0.013076013660488144,0.009602670942786967,17
2023-05-30T16:30:00Z,0.012555189550300437,0.009211570434997306,17
2023-05-30T17:00:00Z,0.01169834988515291,0.00797503398561544,17
2023-05-30T17:30:00Z,0.009328173090646576,0.00701895682263227,17
2023-05-30T18:00:00Z,0.0074598107376372584,0.0058834812631969055,17
2023-05-30T18:30:00Z,0.005869530223215376,0.004794967661586812,17
2023-05-30T19:00:00Z,0.004531261375013353,0.0040082193735365675,17
2023-05-30T19:30:00Z,0.003679635744339348,0.003562696332322082,17
2023-05-30T20:00:00Z,0.003036571492605901,0.00327906114241508,17
2023-05-30T20:30:00Z,0.0026455189070923248,0.00296805906202019,17
2023-05-30T21:00:00Z,0.0023500569535931802,0.002815272360038801,17
2023-05-30T21:30:00Z,0.0021675657470201786,0.0027059704764936707,17
2023-05-30T22:00:00Z,0.0020358505302737456,0.0026257685722934298,17
2023-05-30T22:30:00Z,0.0018872449654033295,0.002509746052308728,17
2023-05-30T23:00:00Z,0.0018018172819389677,0.0024193712539645742,17
2023-05-30T23:30:00Z,0.0017156827593156005,0.0023921570829612544,17
2023-05-31T00:00:00Z,0.0016287821847570248,0.00231385932591985,17
2023-05-31T00:30:00Z,0.001610177667451723,0.002316177958961493,17
2023-05-31T01:00:00Z,0.0013507003461695917,0.002221094358940323,17
2023-05-31T01:30:00Z,0.0013333202312578766,0.0021616559257880965,17
2023-05-31T02:00:00Z,0.0012116594268758744,0.002088999289041856,17
2023-05-31T02:30:00Z,0.001237729599243446,0.002074876828981738,17
2023-05-31T03:00:00Z,0.0012116594268758744,0.0020571656598687357,17
2023-05-31T03:30:00Z,0.0016138763783173785,0.0020497646591843607,17
2023-05-31T04:00:00Z,0.0023122504222568238,0.0023202388827842932,17
2023-05-31T04:30:00Z,0.0029300854749248766,0.0026365714232880195,17
2023-05-31T05:00:00Z,0.004001167870206066,0.0028950546888653066,17
2023-05-31T05:30:00Z,0.006237369970801054,0.0035288994985888515,17
2023-05-31T06:00:00Z,0.006712465796433531,0.004198833279890251,17
2023-05-31T06:30:00Z,0.007400704862530771,0.005061635844684678,17
2023-05-31T07:00:00Z,0.008751652647020854,0.005834433564854506,17
2023-05-31T07:30:00Z,0.010329086498691655,0.0065532210765555515,17
2023-05-31T08:00:00Z,0.011152324608343209,0.007572803824451184,17
2023-05-31T08:30:00Z,0.011936914854488272,0.00808622922353591,17
2023-05-31T09:00:00Z,0.013039982311548971,0.008001923856892376,17
2023-05-31T09:30:00Z,0.013416735904326068,0.008378234696884498,17
2023-05-31T10:00:00Z,0.014936266816383676,0.0236830836552516,17
2023-05-31T10:30:00Z,0.015280862447908813,0.02489553475061599,17
2023-05-31T11:00:00Z,0.01587821206061535,0.02658085202725554,17
2023-05-31T11:30:00Z,0.015927788126101225,0.027304286364390615,17
2023-05-31T12:00:00Z,0.015853424027872296,0.02642540043227006,17
2023-05-31T12:30:00Z,0.01554357361858563,0.026314185012131994,17
2023-05-31T13:00:00Z,0.015365926050594605,0.02482284079873791,17
2023-05-31T13:30:00Z,0.015171753127441576,0.02309101172138691,17
2023-05-31T14:00:00Z,0.014936266816383673,0.021706631718154578,17
2023-05-31T14:30:00Z,0.015382451405756566,0.02105739483246437,17
2023-05-31T15:00:00Z,0.015630331733185975,0.02112309325798385,17
2023-05-31T15:30:00Z,0.014936266816383673,0.01594507354813287,17
2023-05-31T16:00:00Z,0.014209151189257516,0.011802837161514755,17
2023-05-31T16:30:00Z,0.01351508627245528,0.010873783548020897,17
2023-05-31T17:00:00Z,0.012866003938638263,0.009794434500452701,17
2023-05-31T17:30:00Z,0.011832756107136834,0.008564887008899938,17
2023-05-31T18:00:00Z,0.009176097085169081,0.007019273814729499,17
2023-05-31T18:30:00Z,0.007564091427107553,0.005805485170494989,17
2023-05-31T19:00:00Z,0.005956430797773951,0.004840801008855367,17
2023-05-31T19:30:00Z,0.004791963098689074,0.004300305646737426,17
2023-05-31T20:00:00Z,0.004148898846955638,0.003918201305520107,17
2023-05-31T20:30:00Z,0.0036101152846924837,0.0036827077886273834,17
2023-05-31T21:00:00Z,0.003314653331193334,0.003739516810544301,17
2023-05-31T21:30:00Z,0.0031321621246203327,0.0033623721617255186,17
2023-05-31T22:00:00Z,0.002914910688223897,0.0032161621026999417,17
2023-05-31T22:30:00Z,0.0027932498838419027,0.003131135639939487,17
2023-05-31T23:00:00Z,0.002584688504901328,0.0029848346507015907,17
2023-05-31T23:30:00Z,0.002454337643063468,0.0029248111868341265,17
2023-06-01T00:00:00Z,0.0023848171834166096,0.002906556251215505,17
2023-06-01T00:30:00Z,0.0023239867812256073,0.002874647401184411,17
2023-06-01T01:00:00Z,0.002305840614378692,0.002875954747714433,17
2023-06-01T01:30:00Z,0.0021435280157964054,0.0028336915665365817,17
2023-06-01T02:00:00Z,0.0020764975732124337,0.002773217018102601,17
2023-06-01T02:30:00Z,0.001987074078747329,0.0026607419221279555,17
2023-06-01T03:00:00Z,0.001987074078747324,0.0025949563250992,17
2023-06-01T03:30:00Z,0.002115425402285038,0.002508859107131874,17
2023-06-01T04:00:00Z,0.0031536885859075373,0.0029437757667222695,17
2023-06-01T04:30:00Z,0.0052276206587332785,0.003995890871704985,17
2023-06-01T05:00:00Z,0.007123961961768581,0.005450292624733897,17
2023-06-01T05:30:00Z,0.009276032745911433,0.007296695071052266,17
2023-06-01T06:00:00Z,0.011040114409450467,0.009002860050780824,17
2023-06-01T06:30:00Z,0.011993339919237093,0.010131491360883723,17
2023-06-01T07:00:00Z,0.012616962008526916,0.01312218619337167,17
2023-06-01T07:30:00Z,0.013761692966949337,0.016572323690828134,17
2023-06-01T08:00:00Z,0.014479285508049966,0.0221314005839098,17
2023-06-01T08:30:00Z,0.015795585284805472,0.02066912672281791,17
2023-06-01T09:00:00Z,0.016076516322558774,0.0181479130012772,17
2023-06-01T09:30:00Z,0.014016857214375627,0.01793558151755447,17
2023-06-01T10:00:00Z,0.014067259547619596,0.01936587065720609,17
2023-06-01T10:30:00Z,0.014018598788598765,0.02069438370501887,17
2023-06-01T11:00:00Z,0.013865650214643706,0.022216774753743937,17
2023-06-01T11:30:00Z,0.014092460714241584,0.022959613252571127,17
2023-06-01T12:00:00Z,0.01413446265861156,0.021937877633146828,17
2023-06-01T12:30:00Z,0.014067259547619596,0.020687595519989152,17
2023-06-01T13:00:00Z,0.013966454881131652,0.019976589191543995,17
2023-06-01T13:30:00Z,0.015993889546749008,0.01820218116191439,17
2023-06-01T14:00:00Z,0.015394845422128035,0.021829786521467887,17
2023-06-01T14:30:00Z,0.014977580204288566,0.020344257077390397,17
2023-06-01T15:00:00Z,0.013680841659415811,0.013700945863071162,17
2023-06-01T15:30:00Z,0.013689242048289809,0.012819670798894582,17
2023-06-01T16:00:00Z,0.013050812493866158,0.010392427121495651,17
2023-06-01T16:30:00Z,0.012504787217056466,0.009002297832818699,17
2023-06-01T17:00:00Z,0.010405740215172888,0.007681317760048802,17
2023-06-01T17:30:00Z,0.007903003667885983,0.006536134726003887,17
2023-06-01T18:00:00Z,0.006034641314876665,0.005345194737626476,17
2023-06-01T18:30:00Z,0.005078568914373448,0.004539783503656253,17
2023-06-01T19:00:00Z,0.004267112262976716,0.003853207806303105,17
2023-06-01T19:30:00Z,0.0034556556115799826,0.0033187878366763277,17
2023-06-01T20:00:00Z,0.00298718579221692,0.002965743883722943,17
2023-06-01T20:30:00Z,0.0025354470378311164,0.002732003625231631,17
2023-06-01T21:00:00Z,0.0023263087256154584,0.0025306219724924007,17
2023-06-01T21:30:00Z,0.0019275012576196737,0.0023491714074243206,17
2023-06-01T22:00:00Z,0.001590141866616366,0.002156803789414856,17
2023-06-01T22:30:00Z,0.0015158114378308817,0.002064253371137371,17
2023-06-01T23:00:00Z,0.0014395622818210944,0.002063196198794916,17
2023-06-01T23:30:00Z,0.0013246301738020193,0.002071905559294071,17
2023-06-02T00:00:00Z,0.0011508290246848739,0.0019342179907846386,17
2023-06-02T00:30:00Z,0.001032968130759734,0.0018714151260532858,17
2023-06-02T01:00:00Z,8.791983005238865e-4,0.001883523925708996,17
2023-06-02T01:30:00Z,7.870507477082571e-4,0.001754479096731299,17
2023-06-02T02:00:00Z,8.252874891776133e-4,0.0017494241462896252,17
2023-06-02T02:30:00Z,8.401388632334001e-4,0.001828447983685815,17
2023-06-02T03:00:00Z,7.823001201665471e-4,0.0018221911772793719,17
2023-06-02T03:30:00Z,7.697534279405151e-4,0.001867580435781953,17
2023-06-02T04:00:00Z,0.0012780607750252904,0.002023800499002997,17
