date,v10_adapted,v40_adapted,v80_adapted,sd
2018-11-11 12:30:00,0.1599781542986199,0.1409423058676576,0.12954802898481238,0.0301232466963681
2018-11-11 13:00:00,0.1600000566123438,0.14094757230272037,0.1295301534742685,0.0300781486875225
2018-11-11 13:30:00,0.1600219589260676,0.1409528387377831,0.12951227796372447,0.0300330506786768
2018-11-11 14:00:00,0.1600438612397915,0.14095810517284593,0.12949440245318064,0.0299879526698312
2018-11-11 14:30:00,0.1600251775198733,0.1409227855742666,0.12943594090899466,0.0298913362936371
2018-11-11 15:00:00,0.1600064937999552,0.14088746597568744,0.12937747936480878,0.029794719917443
2018-11-11 15:30:00,0.159987810080037,0.1408521463771081,0.1293190178206228,0.0296981035412488
2018-11-11 16:00:00,0.1599691263601188,0.1408168267785289,0.12926055627643682,0.0296014871650547
2018-11-11 16:30:00,0.1599504426402006,0.14078150717994956,0.12920209473225083,0.0295048707888606
2018-11-11 17:00:00,0.1599317589202825,0.14074618758137036,0.129143633188065,0.0294082544126664
2018-11-11 17:30:00,0.1599130752003643,0.1407108679827911,0.12908517164387895,0.0293116380364723
2018-11-11 18:00:00,0.1598943914804461,0.1406755483842118,0.12902671009969302,0.0292150216602782
2018-11-11 18:30:00,0.1598757077605279,0.14064022878563248,0.12896824855550698,0.029118405284084
2018-11-11 19:00:00,0.1598570240406097,0.14060490918705326,0.12890978701132105,0.0290217889078899
2018-11-11 19:30:00,0.1598383403206916,0.1405695895884741,0.12885132546713512,0.0289251725316958
2018-11-11 20:00:00,0.1598196566007734,0.14053426998989477,0.1287928639229492,0.0288285561555016
2018-11-11 20:30:00,0.1598009728808552,0.1404989503913155,0.12873440237876316,0.0287319397793075
2018-11-11 21:00:00,0.159782289160937,0.14046363079273616,0.12867594083457712,0.0286353234031134
2018-11-11 21:30:00,0.1597636054410189,0.14042831119415697,0.12861747929039127,0.0285387070269192
2018-11-11 22:00:00,0.1597449217211007,0.14039299159557764,0.1285590177462053,0.0284420906507251
2018-11-11 22:30:00,0.1597262380011825,0.14035767199699842,0.12850055620201936,0.028345474274531
2018-11-11 23:00:00,0.1597075542812643,0.1403223523984191,0.12844209465783327,0.0282488578983368
2018-11-11 23:30:00,0.1596888705613461,0.1402870327998398,0.12838363311364734,0.0281522415221427
2018-11-12 00:00:00,0.159670186841428,0.14025171320126065,0.12832517156946147,0.0280556251459486
2018-11-12 00:30:00,0.1596515031215098,0.14021639360268137,0.12826671002527554,0.0279590087697544
2018-11-12 01:00:00,0.1596328194015916,0.14018107400410204,0.12820824848108955,0.0278623923935603
2018-11-12 01:30:00,0.1596141356816734,0.14014575440552282,0.12814978693690351,0.0277657760173662
2018-11-12 02:00:00,0.1595954519617552,0.1401104348069435,0.12809132539271753,0.027669159641172
2018-11-12 02:30:00,0.1595693475918791,0.1400676945584063,0.1280254431985737,0.0277119735737864
2018-11-12 03:00:00,0.1595432432220029,0.14002495430986903,0.1279595610044297,0.0277547875064008
2018-11-12 03:30:00,0.1595171388521267,0.13998221406133177,0.12789367881028574,0.0277976014390152
2018-11-12 04:00:00,0.1594910344822505,0.13993947381279442,0.1278277966161417,0.0278404153716296
2018-11-12 04:30:00,0.1594649301123743,0.13989673356425722,0.12776191442199777,0.0278832293042439
2018-11-12 05:00:00,0.1594388257424981,0.13985399331571988,0.12769603222785372,0.0279260432368583
2018-11-12 05:30:00,0.1594127213726219,0.13981125306718262,0.1276301500337098,0.0279688571694727
2018-11-12 06:00:00,0.1593866170027457,0.13976851281864533,0.12756426783956576,0.0280116711020871
2018-11-12 06:30:00,0.1593605126328695,0.13972577257010804,0.12749838564542182,0.0280544850347015
2018-11-12 07:00:00,0.1593344082629933,0.13968303232157073,0.1274325034512778,0.0280972989673159
2018-11-12 07:30:00,0.1593083038931171,0.13964029207303344,0.12736662125713386,0.0281401128999302
2018-11-12 08:00:00,0.1592821995232409,0.13959755182449618,0.1273007390629899,0.0281829268325446
2018-11-12 08:30:00,0.1592560951533647,0.13955481157595884,0.1272348568688459,0.028225740765159
2018-11-12 09:00:00,0.1592299907834885,0.13951207132742163,0.12716897467470192,0.0282685546977734
2018-11-12 09:30:00,0.1592038864136123,0.1394693310788843,0.12710309248055787,0.0283113686303878
2018-11-12 10:00:00,0.1591777820437361,0.139426590830347,0.12703721028641393,0.0283541825630022
2018-11-12 10:30:00,0.15915167767386,0.13938385058180977,0.12697132809227005,0.0283969964956165
2018-11-12 11:00:00,0.1591255733039837,0.13934111033327246,0.12690544589812597,0.0284398104282309
2018-11-12 11:30:00,0.1590994689341076,0.13929837008473522,0.12683956370398208,0.0284826243608453
2018-11-12 12:00:00,0.1590733645642313,0.13925562983619785,0.126773681509838,0.0285254382934597
2018-11-12 12:30:00,0.1590472601943552,0.13921288958766062,0.12670779931569412,0.0285682522260741
2018-11-12 13:00:00,0.159021155824479,0.13917014933912342,0.12664191712155015,0.0286110661586885
