dt,mean soil water content (m3/m3),sd,sample size
2018-09-17 08:00:00,0.12549444471224205,0.030488051478609567,19.0
2018-09-17 08:30:00,0.12546649560163134,0.03049724558762495,19.0
2018-09-17 09:00:00,0.12543854649102062,0.030506439696640335,19.0
2018-09-17 09:30:00,0.1254105973804099,0.030515633805655716,19.0
2018-09-17 10:00:00,0.1253826482697992,0.0305248279146711,19.0
2018-09-17 10:30:00,0.12535469915918845,0.03053402202368648,19.0
2018-09-17 11:00:00,0.12532675004857774,0.030543216132701865,19.0
2018-09-17 11:30:00,0.12529880093796703,0.030552410241717246,19.0
2018-09-17 12:00:00,0.1252708518273563,0.03056160435073263,19.0
2018-09-17 12:30:00,0.1252429027167456,0.03057079845974801,19.0
2018-09-17 13:00:00,0.12521495360613485,0.030579992568763394,19.0
2018-09-17 13:30:00,0.12518700449552414,0.030589186677778775,19.0
2018-09-17 14:00:00,0.12515905538491343,0.03059838078679416,19.0
2018-09-17 14:30:00,0.12509835628791494,0.030602427520097363,19.0
2018-09-17 15:00:00,0.12503765719091645,0.030606474253400566,19.0
2018-09-17 15:30:00,0.12497695809391796,0.030610520986703766,19.0
2018-09-17 16:00:00,0.12491625899691947,0.03061456772000697,19.0
2018-09-17 16:30:00,0.12485555989992096,0.030618614453310173,19.0
2018-09-17 17:00:00,0.12479486080292247,0.030622661186613376,19.0
2018-09-17 17:30:00,0.12473416170592398,0.03062670791991658,19.0
2018-09-17 18:00:00,0.12467346260892549,0.030630754653219783,19.0
2018-09-17 18:30:00,0.124612763511927,0.030634801386522983,19.0
2018-09-17 19:00:00,0.12455206441492851,0.030638848119826187,19.0
2018-09-17 19:30:00,0.12449136531793002,0.03064289485312939,19.0
2018-09-17 20:00:00,0.12443066622093152,0.030646941586432594,19.0
2018-09-17 20:30:00,0.12436996712393303,0.030650988319735797,19.0
2018-09-17 21:00:00,0.12430926802693454,0.030655035053039,19.0
2018-09-17 21:30:00,0.12424856892993605,0.0306590817863422,19.0
2018-09-17 22:00:00,0.12418786983293756,0.030663128519645404,19.0
2018-09-17 22:30:00,0.12412717073593907,0.030667175252948608,19.0
2018-09-17 23:00:00,0.12406647163894058,0.03067122198625181,19.0
2018-09-17 23:30:00,0.12400577254194209,0.030675268719555015,19.0
2018-09-18 00:00:00,0.1239450734449436,0.03067931545285822,19.0
2018-09-18 00:30:00,0.1238843743479451,0.03068336218616142,19.0
2018-09-18 01:00:00,0.1238236752509466,0.030687408919464622,19.0
2018-09-18 01:30:00,0.12376297615394811,0.030691455652767825,19.0
2018-09-18 02:00:00,0.12370227705694962,0.03069550238607103,19.0
2018-09-18 02:30:00,0.12366880951698504,0.03070458215901711,19.0
2018-09-18 03:00:00,0.12363534197702046,0.030713661931963187,19.0
2018-09-18 03:30:00,0.12360187443705588,0.030722741704909268,19.0
2018-09-18 04:00:00,0.12356840689709131,0.030731821477855345,19.0
2018-09-18 04:30:00,0.12353493935712673,0.030740901250801426,19.0
2018-09-18 05:00:00,0.12350147181716215,0.030749981023747507,19.0
2018-09-18 05:30:00,0.12346800427719756,0.030759060796693584,19.0
2018-09-18 06:00:00,0.12343453673723298,0.030768140569639665,19.0
2018-09-18 06:30:00,0.1234010691972684,0.030777220342585742,19.0
2018-09-18 07:00:00,0.12336760165730383,0.030786300115531823,19.0
2018-09-18 07:30:00,0.12333413411733925,0.0307953798884779,19.0
2018-09-18 08:00:00,0.12330066657737467,0.03080445966142398,19.0
2018-09-18 08:30:00,0.12326719903741008,0.03081353943437006,19.0
2018-09-18 09:00:00,0.1232337314974455,0.03082261920731614,19.0
2018-09-18 09:30:00,0.12320026395748092,0.03083169898026222,19.0
2018-09-18 10:00:00,0.12316679641751635,0.030840778753208297,19.0
2018-09-18 10:30:00,0.12313332887755177,0.030849858526154378,19.0
2018-09-18 11:00:00,0.12309986133758719,0.03085893829910046,19.0
2018-09-18 11:30:00,0.1230663937976226,0.030868018072046536,19.0
2018-09-18 12:00:00,0.12303292625765802,0.030877097844992617,19.0
2018-09-18 12:30:00,0.12299945871769344,0.030886177617938694,19.0
2018-09-18 13:00:00,0.12296599117772887,0.030895257390884775,19.0
2018-09-18 13:30:00,0.12293252363776429,0.030904337163830852,19.0
2018-09-18 14:00:00,0.1228990560977997,0.030913416936776933,19.0
2018-09-18 14:30:00,0.1228416767033621,0.030911133076598433,19.0
2018-09-18 15:00:00,0.12278429730892451,0.030908849216419933,19.0
2018-09-18 15:30:00,0.12272691791448691,0.030906565356241433,19.0
2018-09-18 16:00:00,0.1226695385200493,0.030904281496062933,19.0
2018-09-18 16:30:00,0.12261215912561171,0.030901997635884432,19.0
2018-09-18 17:00:00,0.12255477973117411,0.03089971377570593,19.0
2018-09-18 17:30:00,0.1224974003367365,0.03089742991552743,19.0
2018-09-18 18:00:00,0.12244002094229892,0.03089514605534893,19.0
2018-09-18 18:30:00,0.12238264154786131,0.03089286219517043,19.0
2018-09-18 19:00:00,0.12232526215342371,0.03089057833499193,19.0
2018-09-18 19:30:00,0.12226788275898612,0.03088829447481343,19.0
2018-09-18 20:00:00,0.12221050336454851,0.030886010614634928,19.0
2018-09-18 20:30:00,0.12215312397011091,0.030883726754456428,19.0
2018-09-18 21:00:00,0.12209574457567332,0.030881442894277928,19.0
2018-09-18 21:30:00,0.12203836518123572,0.030879159034099428,19.0
2018-09-18 22:00:00,0.12198098578679811,0.030876875173920928,19.0
2018-09-18 22:30:00,0.12192360639236052,0.030874591313742428,19.0
2018-09-18 23:00:00,0.12186622699792292,0.030872307453563924,19.0
2018-09-18 23:30:00,0.12180884760348532,0.030870023593385424,19.0
2018-09-19 00:00:00,0.12175146820904773,0.030867739733206924,19.0
2018-09-19 00:30:00,0.12169408881461012,0.030865455873028424,19.0
2018-09-19 01:00:00,0.12163670942017252,0.030863172012849924,19.0
2018-09-19 01:30:00,0.12157933002573493,0.030860888152671424,19.0
2018-09-19 02:00:00,0.12152195063129732,0.030858604292492924,19.0
2018-09-19 02:30:00,0.12150853940028378,0.03086650524281259,19.0
2018-09-19 03:00:00,0.12149512816927023,0.030874406193132253,19.0
