dates,theta_10cm,theta_std_10cm,theta_40cm,theta_std_40cm,theta_80cm,theta_std_80cm
2018-05-09 18:30:00,0.3575927263020834,0.06374679365817308,0.3275313219184028,0.03592519717994496,0.3748995706163194,0.06998912458461551
2018-05-09 19:00:00,0.3577051994791667,0.06375382815744839,0.32753479748263886,0.03592488883120408,0.3748931855034722,0.07000681285283449
2018-05-09 19:30:00,0.3578176726562499,0.0637609966581832,0.327538273046875,0.035924604165501896,0.374886800390625,0.07002455349856568
2018-05-09 20:00:00,0.3579301458333333,0.06376829911518633,0.3275417486111111,0.03592434318340133,0.37488041527777777,0.0700423464820099
2018-05-09 20:30:00,0.35804261901041673,0.06377573548244286,0.32754522417534726,0.03592410588541862,0.37487403016493054,0.07006019176329094
2018-05-09 21:00:00,0.35815509218749997,0.0637833057131159,0.3275486997395833,0.03592389227202308,0.37486764505208336,0.07007808930245613
2018-05-09 21:30:00,0.3582675653645833,0.06379100975954768,0.3275521753038194,0.0359237023436372,0.37486125993923614,0.0700960390594766
2018-05-09 22:00:00,0.3583800385416667,0.06379884757326142,0.32755565086805555,0.035923536100636665,0.3748548748263889,0.0701140409942478
2018-05-09 22:30:00,0.35849251171874996,0.06380681910496251,0.3275591264322917,0.0359233935433503,0.3748484897135417,0.07013209506658984
2018-05-09 23:00:00,0.35860498489583337,0.06381492430454029,0.3275626019965278,0.03592327467206009,0.37484210460069445,0.07015020123624781
2018-05-09 23:30:00,0.35871745807291666,0.06382316312106935,0.32756607756076395,0.035923179487001196,0.37483571948784716,0.07016835946289234
2018-05-10 00:00:00,0.35882993125,0.06383153550281147,0.32756955312499997,0.035923107988361846,0.37482933437500005,0.07018656970611986
2018-05-10 00:30:00,0.35894240442708336,0.06384004139721686,0.3275730286892361,0.03592306017628349,0.37482294926215276,0.07020483192545304
2018-05-10 01:00:00,0.3590548776041667,0.06384868075092602,0.32757650425347223,0.03592303605086072,0.37481656414930553,0.07022314608034118
2018-05-10 01:30:00,0.35916735078125,0.06385745350977134,0.32757997981770837,0.03592303561214127,0.37481017903645836,0.07024151213016062
2018-05-10 02:00:00,0.35927982395833324,0.06386635961877879,0.3275834553819445,0.03592305886012597,0.3748037939236111,0.07025993003421514
2018-05-10 02:30:00,0.35939229713541665,0.06387539902216952,0.3275869309461805,0.035923105794768866,0.3747974088107639,0.07027839975173632
2018-05-10 03:00:00,0.35950477031249994,0.06388457166336173,0.32759040651041665,0.035923176415977094,0.37479102369791667,0.07029692124188393
2018-05-10 03:30:00,0.3596172434895833,0.06389387748497233,0.3275938820746528,0.035923270723610956,0.37478463858506944,0.07031549446374644
2018-05-10 04:00:00,0.35972971666666664,0.06390331642881875,0.3275973576388889,0.03592338871748396,0.37477825347222216,0.07033411937634122
2018-05-10 04:30:00,0.35984218984375,0.06391288843592072,0.327600833203125,0.03592353039736263,0.374771868359375,0.07035279593861508
2018-05-10 05:00:00,0.3599546630208334,0.06392259344650209,0.3276043087673611,0.035923695762966744,0.3747654832465278,0.07037152410944468
2018-05-10 05:30:00,0.3600671361979167,0.0639324313999926,0.3276077843315972,0.03592388481396925,0.37475909813368063,0.07039030384763682
2018-05-10 06:00:00,0.360179609375,0.06394240223502992,0.3276112598958333,0.03592409754999617,0.3747527130208333,0.07040913511192884
2018-05-10 06:30:00,0.36029208255208334,0.06395250588946133,0.3276147354600694,0.035924333970626735,0.3747463279079861,0.07042801786098915
