dates,Pit01_10,Pit01_40,Pit01_80,Pit02_10,Pit02_40,Pit02_80,Pit03_10,Pit03_40,Pit03_80,Pit04_10,Pit04_40,Pit04_80,Pit05_10,Pit05_40,Pit05_80,Pit06_10,Pit06_40,Pit06_80,Pit07_10,Pit07_40,Pit07_80,Pit08_10,Pit08_40,Pit08_80
2018-10-29 01:30:00,0.24040630000000002,0.2619826,0.2555263,0.3074937,0.24669270000000001,0.5808761,0.3194777,0.2633637,0.28799440000000004,0.35328740000000003,0.29016210000000003,0.2140417,0.28868099999999997,0.2865841,0.412534,0.42154600000000003,0.3708502,0.44837930000000004,0.303177,0.308431,0.5146591,0.3110932,0.2975576,0.24202220000000002
2018-10-29 02:00:00,0.24040630000000002,0.2618758,0.23535150000000002,0.3070384,0.2472449,0.5808761,0.3194777,0.2637382,0.28799440000000004,0.3531129,0.2903385,0.2140417,0.28826640000000003,0.28698660000000004,0.4103027,0.4213711,0.37035809999999997,0.44869410000000004,0.303177,0.3084783,0.5151431000000001,0.3110932,0.2975576,0.24202220000000002
2018-10-29 02:30:00,0.2405531,0.261613,0.22933779999999998,0.3065831,0.24747229999999998,0.5808761,0.3194777,0.2637382,0.28799440000000004,0.35293840000000004,0.2905148,0.2140417,0.2878517,0.28700980000000004,0.4092759,0.4185986,0.37008820000000003,0.44869410000000004,0.303177,0.3083363,0.5151431000000001,0.311237,0.2976877,0.24202220000000002
2018-10-29 03:00:00,0.24069980000000002,0.26135010000000003,0.2233241,0.3061278,0.24769970000000002,0.5808761,0.3194777,0.2637382,0.28799440000000004,0.3527639,0.29069120000000004,0.2140417,0.2874371,0.287033,0.40824900000000003,0.41582610000000003,0.36981830000000004,0.44869410000000004,0.303177,0.30819420000000003,0.5151431000000001,0.3113807,0.2978178,0.24202220000000002
2018-10-29 03:30:00,0.24069980000000002,0.2612387,0.22076820000000003,0.305806,0.247927,0.5811452,0.3196235,0.2638752,0.28799440000000004,0.3520959,0.29069120000000004,0.2140417,0.2868812,0.287189,0.40215510000000004,0.41669960000000006,0.3695961,0.44869410000000004,0.3032041,0.3082416,0.5151431000000001,0.3113807,0.29801300000000003,0.24202220000000002
2018-10-29 04:00:00,0.24069980000000002,0.2611272,0.2182123,0.3054842,0.2481544,0.5814144,0.31976920000000003,0.26401230000000003,0.28799440000000004,0.35142789999999996,0.29069120000000004,0.2140417,0.2863253,0.2873449,0.3960611,0.4175731,0.36937390000000003,0.44869410000000004,0.3032313,0.30828890000000003,0.5151431000000001,0.3113807,0.29820810000000003,0.24202220000000002
2018-10-29 04:30:00,0.2408904,0.2610204,0.2166604,0.3052411,0.2483818,0.5814144,0.3201397,0.26401230000000003,0.28799440000000004,0.3512534,0.2910318,0.2140417,0.286118,0.2876147,0.392753,0.4169218,0.36910400000000004,0.44869410000000004,0.3032313,0.3081469,0.5151431000000001,0.3113807,0.29820810000000003,0.24202220000000002
2018-10-29 05:00:00,0.2410811,0.2609137,0.21510840000000003,0.304998,0.2486092,0.5814144,0.32051029999999997,0.26401230000000003,0.28799440000000004,0.35107889999999997,0.29137250000000003,0.2140417,0.2859106,0.28788440000000004,0.38944490000000004,0.4162705,0.3688341,0.44869410000000004,0.3032313,0.3080049,0.5151431000000001,0.3113807,0.29820810000000003,0.24202220000000002
2018-10-29 05:30:00,0.2410811,0.2608022,0.2144924,0.30473500000000003,0.2488366,0.5814144,0.32051029999999997,0.264191,0.28799440000000004,0.35041100000000003,0.2915488,0.2140417,0.285496,0.28804040000000003,0.38857430000000004,0.41675530000000005,0.3689622,0.44869410000000004,0.3032313,0.3082283,0.5151431000000001,0.3113807,0.2984008,0.2418604
2018-10-29 06:00:00,0.2410811,0.2606908,0.21387640000000002,0.30447209999999997,0.24906389999999998,0.5814144,0.32051029999999997,0.2643698,0.28799440000000004,0.349743,0.2917252,0.2140417,0.28508140000000004,0.2881963,0.3877037,0.41724,0.36909030000000004,0.44869410000000004,0.3032313,0.3084517,0.5151431000000001,0.3113807,0.2985936,0.2416987
